NormalizedPercentage	SRR317085	SRR317086	SRR317087	SRR317088	SRR317089	SRR317090	SRR317091	SRR317092	SRR317093	SRR317094	SRR317095	SRR317096	SRR317097	SRR317098	SRR317099	SRR317100	SRR317101	SRR317102	SRR317103	SRR317104	SRR317105	SRR317106	SRR317107	SRR317108	SRR317109
taxid:420246|Geobacillus_thermodenitrificans_NG80-2	0	0	0	0.00397972685523	0.00108883493753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00137276773969	0	0
taxid:420662|Methylibium_petroleiphilum_PM1	0	0.000885142377318	0	0	0.000211500588257	0	0	0	0	0	0	0.000631575917953	0	0	0	0	0	0	0	0	0.00142713984052	0	0	0.000588178372078	0
taxid:420889|Lactococcus_garvieae_ATCC_49156	0	0	0	0	0	0.0193481727631	0	0	0.00391234823185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:420890|Lactococcus_garvieae_Lg2	0	0	0.0268789021101	0	0	0	0	0	0.00388479993479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:422288|Beggiatoa_sp._SS	0	0.00924234803384	0.0056524468651	0	0	0.000912288960932	6.94038130441	0.00339805678158	1.42393776313	8.61498777245	19.1311441632	27.6779369706	0	0.039125848994	20.7844760532	0	0.0212155984583	0.00268821177392	0	0	0.186271206715	0.00576881814059	0.0025986785282	0.212907186249	0
taxid:422289|Beggiatoa_sp._PS	0	0	0	0	0	0.000159489028154	0	0.000594058239127	0	0	0	0.00038430132691	0	0	0	0	0	0	0	0	0.000434193039037	0	0	0	0
taxid:423211|Streptococcus_suis_GZ1	0	0	0	0	0	0.000597216110442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00437447680482	0	0
taxid:423368|Salmonella_enterica_subsp._enterica_serovar_Newport_SL254	0	0	0	0	0.00205929885275	0	0	0	0	0	0	0	0	0.00208479971423	0	0.0144242693043	0	0	0	0	0	0	0	0	0
taxid:425011|Aspergillus_niger_CBS_513.88	3.87924925924e-06	0.000483467689486	0	0	2.16604349516e-05	3.57914109978e-05	0	0	0	0	0.000520621965412	8.62422130078e-05	0.000221246485146	0	0	0	0.00012805257924	0	0.00026133230867	0.000143542980151	0.000194877123429	0	4.3694037073e-05	8.03162422908e-05	0
taxid:425067|Burkholderia_pseudomallei_305	0	0	0	0	9.88239834094e-05	0	5.57983967126e-05	0	0	0	0.000791765209817	0	0	0.00140066846992	0.000147054157844	0	0	0	0	0	0	0	0	0	0
taxid:425264|Malassezia_restricta_CBS_7877	0.000228017060245	0.00355219766484	0.00814671572691	0.00206821426586	0.000901829648718	0.00157782829338	0.000718863104759	0.00359151869536	0.00659367779724	0.0309639506386	0.00765036493657	0.00443555124828	0.000270928566336	0.0315789637804	0.00876220721393	0.0156062774215	0.00329295688203	0.0139480036824	0.0153607620413	0.00527328971497	0.00859096164436	0.00360292332219	0.000321034600313	0.00413077072498	0.00151548518575
taxid:425265|Malassezia_globosa_CBS_7966	0.000132537122147	0.000458833168291	0.000841841302952	0	2.74090043286e-05	0.00122283727965	0.000417846134057	0.000843476762301	0.00170339511472	0	0.00592913150725	0.00229173962081	0	0.00582716768194	0.00208007209791	0.00201584438429	0.000486111249361	0.000800732056888	0.00496032863299	0.000544915673176	0.00110968434808	0.000572781958666	0.000165870637494	0.00182937176818	0
taxid:426114|Thiomonas_sp._3As	0	0.00108578648716	0.00996070003482	0	0.000648608875362	0	0	0	0	0	0	0	0	0.00275789126187	0	0.00238515515434	0.00517651900579	0	0.0211286905846	0	0.000875321978601	0.00847147386274	0	0.00216452000764	0.00370585984548
taxid:426117|Methylobacterium_sp._4-46	0	0.000531248336908	0	0	0.00352256501036	0	0	0.0119144975332	0	0	0	0.000379061792364	0	0	0.000283336315073	0	0	0	0	0	0.00042827328475	0	0	0	0
taxid:426355|Methylobacterium_radiotolerans_JCM_2831	0	0.0881739363849	0.0480957404769	0.00948133555176	0.000996494716141	0.00158778750388	0.00916307362927	0.00569508454107	0.0862588599242	0	0.0504689529372	0.0828944689957	0.0199935017544	0.0045397556236	0.126622679015	0.00261746397203	0.097203096873	0.0202742844966	0.100475171975	0.0367922504234	0.103742250807	0.105051315724	0.0170863353355	0.0197944954316	0.0330427692442
taxid:426428|Fusarium_oxysporum_f._sp._lycopersici_4287	2.14704691895e-06	0.000200688537347	0.000245474697477	0	7.99226293854e-06	1.98094614634e-05	2.03068070331e-05	7.3785475598e-05	0.000372523062543	0	9.60494941227e-05	0.000143197354963	2.04088709145e-05	0.00305848619442	3.56784493546e-05	0.00146951328195	3.5436611229e-05	0.000233487545379	0.00144639514158	0	0.000161787874201	4.17547456779e-05	0	0.000177810425707	2.85401258597e-05
taxid:426430|Staphylococcus_aureus_subsp._aureus_str._Newman	0	0	0	0	0	0	0	0.00262460392538	0	0	0	0.00101872715977	0	0	0.00114219794237	0	0	0	0	0	0	0	0.00309678757539	0	0
taxid:428406|Ralstonia_pickettii_12D	0.000139221157175	0.0484382639544	0.0848924691574	0.0179597747998	0.0141221224904	0.0284732318019	0.0108266614435	0.0855889998891	0.0509950427619	0.0722620364794	0.0550152898221	0.0350780229418	0.0123514930838	0.123032904241	0.0460772264998	0.0587607991415	0.0838704073962	0.0208175742245	0.0750309845828	0.070404774832	0.0582823651728	0.0559551393576	0.00993143655146	0.0470799247292	0.00061687665246
taxid:429009|Ammonifex_degensii_KC4	0	0	0	0.00147926196393	0.000113827291891	0	0	0	0	0	0	0	0.00058133385366	0	0	0	0	0	0	0	0	0	0	0	0
taxid:430796|Staphylococcus_phage_phi2958PVL	0	0	0	0	0	0	0	0.0319883339696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:431241|Trichoderma_reesei_QM6a	0	0	0	0	0	0	0	0	0	0	0.000176715495321	0	3.75490133034e-05	0	0	0	6.51976188217e-05	0	0	0	9.92211518569e-05	0	0	0	0
taxid:431895|Monosiga_brevicollis_MX1	0	9.87256772903e-05	0.000543408967889	0.000153284153225	5.89750851333e-06	0	4.99481261971e-05	0.000108892931538	0.000366514123248	0.00229487003956	0.00028350053728	0	0	0	2.63272067535e-05	0.000433742841416	0.000156892523192	0.000258436464844	0.000640378905951	0.000117247776791	0.000875479956947	6.16218385209e-05	1.18966196291e-05	0.000328016766787	0
taxid:431943|Clostridium_kluyveri_DSM_555	0	0.0194083581723	0	0.0832648373451	0.0378935464036	0.0229890034596	0	0	0	0.092603580444	0	0	0.00436295665888	0	0.00898925705218	0	0	0	0	0	0	0.000956381102565	0.0596994582692	0	0
taxid:431946|Escherichia_coli_SE15	0	0	0	0	0.0788395499643	0	0	0	0	0	0	0	0	0	0.000226479725338	0	0	0	0	0	0	0	0	0.0124157587606	0
taxid:431947|Porphyromonas_gingivalis_ATCC_33277	0	0	0.0160120569087	0.0392949585822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:435590|Bacteroides_vulgatus_ATCC_8482	0	0	0.222010018775	0.221863137852	0.191121709657	1.44647278784	0.0084578880814	0.405370039649	0	0.00185046781186	0	0.00454418471075	0.0167579278907	0	0.0390612418193	0.00349748418353	0.000421700806701	0.00138926780561	0	0.00756341695081	0	0	0.00709869856349	0	0.000339631631834
taxid:435591|Parabacteroides_distasonis_ATCC_8503	0	0.0128142524125	0.0188086959579	0.0371387415829	0.00102063501977	0.0187199675278	0	0	0	0	0	0.12861656274	0.00807944213564	0.00650962508262	0.000227812042361	0	0	0	0	0	0	0	0.000411770719207	0	0
taxid:436717|Acinetobacter_oleivorans_DR1	0	0	0	0	0	0	0	0.0036391986149	0.00183733370591	0	0.00994830872328	0	0	0.00251414401732	0	0	0.00367034050344	0.0190012661571	0.00428028889411	0.0105797267128	0	0.00216237005962	0	0	0.000422291185314
taxid:43765|Corynebacterium_amycolatum_9e01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00181285329179	0	0	0	0	0.00201837798538	0	0.0021215952352	0	0	0
taxid:438753|Azorhizobium_caulinodans_ORS_571	0	0	0	0	0	0	0	0	0	0	0.00989126906682	0.00655404489591	0	0	0	0.00168146542014	0.000810954717054	0.00467537222846	0	0.000909055151756	0.00123415337223	0	0	0	0
taxid:439235|Desulfatibacillum_alkenivorans_AK-01	0	0	0	0	0	0	6.38172479974e-05	0.000231882146078	0	0	0	0	0	0	0	0	0	0	0.00136365540828	0	0	0	7.59998004935e-05	0	0
taxid:439375|Ochrobactrum_anthropi_ATCC_49188	0	0	0	0.0085812627653	0	0	0.00127827731033	0	0	0.00917664649392	0.0170047813162	0	0	0	0.00105276318652	0	0.000418250909797	0.000688951164445	0	0	0.000636516145609	0.00197129011635	0	0	0
taxid:439496|Rhodobacterales_bacterium_Y4I	0	0.000950059788151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:439497|Ruegeria_sp._R11	0	0	0	0	0	0	0	0	0	0	0	0.000767946659757	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:439855|Escherichia_coli_SMS-3-5	0	0.0307362219243	0	0	0.00513157675067	0	0	0.00521562903718	0	0	0	0	0	0.00800716123887	0	0	0	0	0	0	0.00190603351068	0	0.00997168680599	0	0.00168116543209
taxid:43989|Cyanothece_sp._ATCC_51142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000234921891565	0	0	0
taxid:440085|Methylobacterium_extorquens_CM4	0	0	0	0	0	0	0	0.000489001261789	0	0	0	0.000474508612259	0	0	0.00017733984851	0	0.000352275582642	0	0	0	0	0	0	0	0
taxid:44058|Aureoumbra_lagunensis	0	0	0	0.11837316986	0.049447022722	0.0516035333105	0	0.0160175616708	0	0	0	0.248685524691	0	0	0.32529754461	0	0	0	0	0	0	0.0135963590772	0.283488408425	0	0
taxid:441157|Burkholderia_thailandensis_MSMB43	0	0	0.00108411928771	0	0	0	0.000119577843271	0.00021724508492	0.00109681212598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:441163|Burkholderia_oklahomensis_EO147	0	0	0	0.000226393932103	0	0.000172714576733	0	0.000428880149368	0	0	0	0	0	0	0	0	0.000617928894291	0	0	0	0	0	0	0	0
taxid:441164|Burkholderia_thailandensis_Bt4	0	0	0	0.000243354911555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101084918794	0	0	0	0
taxid:441166|Burkholderia_ubonensis_Bu	0	0	0	0	7.08350412341e-05	0.000175570302226	0.00017997825204	0.000653957114106	0	0	0	0	0.000180882839302	0	0	0	0	0	0	0.000704132184367	0	0	0	0	0
taxid:441620|Methylobacterium_populi_BJ001	0	0.000702732735864	0	0	0	0.000208094950028	0	0	0.00130443001067	0	0	0	0.000214391642142	0	0.00056219386498	0	0	0	0.00151941295963	0	0	0	8.46805439978e-05	0	0
taxid:441768|Acholeplasma_laidlawii_PG-8A	0	0	0	0	0.000984105840399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:441769|Bacillus_coahuilensis_m4-4	0	0	0	0	0.00834804389139	0.0116720114053	0	0	0	0	0	0	0.00546599628494	0	0	0	0	0	0	0	0	0	0.000863585043287	0	0
taxid:441770|Clostridium_botulinum_A_ATCC_19397	0	0	0	0.00206477835015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:441959|Talaromyces_stipitatus_ATCC_10500	3.69675537686e-05	0.0272978747759	0	0	6.88048331188e-06	0.0017735980018	5.82732942195e-05	0.000550518802697	0.0029932233451	0	0.00198452011854	0.00164370136252	3.51397086962e-05	0	0.000399299260354	0.00126509371511	0.00115927097676	0.000804031184591	0.00074711488177	0.000683951002143	0	0	0	0.000153075752908	0.000540539887957
taxid:441960|Penicillium_marneffei_ATCC_18224	0	0.000717480281357	0	5.56989632292e-05	1.71438522726e-05	0	7.25987334213e-05	0.000158273983632	0.000799082863202	0	0.00020603155211	0.00071672150209	0.000131334518409	0.000364479135065	0	0.000630437682348	7.60135186523e-05	0	0	0.000170417606016	0.000231362709672	0	0	0.00019070666808	0
taxid:442493|Enterococcus_phage_phiEF24C	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0735362687017	0	0	0	0	0	0	0	0	0	0	0
taxid:442563|Bifidobacterium_animalis_subsp._lactis_AD011	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00539903714915	0	0	0	0	0	0	0	0	0	0	0
taxid:443144|Geobacter_sp._M21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000313095129342	0	0
taxid:443152|Marinobacter_algicola_DG893	0	0	0	0	0	0.000275809179923	0	0	0	0.0021650370623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:443226|Coccidioides_posadasii_Silveira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000321638940206	0	0	0	0	0	0
taxid:443254|Marinitoga_piezophila_KA3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000220642280959	0	0
taxid:443906|Clavibacter_michiganensis_subsp._michiganensis_NCPPB_382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00523500529867	0	0	0	0	0	0
taxid:444177|Lysinibacillus_sphaericus_C3-41	0	0	0	0	5.09673027148e-05	0.000252653053781	0	0	0.00316747932226	0.0416486055154	0.00490012271138	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:444179|Candidatus_Sulcia_muelleri_GWSS	0	0	0	0.0064979170911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00806901393396	0	0
taxid:444612|Rickettsia_endosymbiont_of_Ixodes_scapularis	0	0.0124435085177	0	0.00402502654882	0	0.00429893615243	0.00503641971035	0.00762500112716	0.0192482920843	0.0530288560433	0	0.0103586239555	0.00885803313399	0	0.00884883799168	0	0	0.0108578856749	0	0	0	0	0	0	0
taxid:445334|Clostridium_perfringens_C_str._JGS1495	0	0	0.220390073937	0	0.314584061915	1.62227324655	0	0.120521351408	0.71683939995	0	0	0.244312166986	0.0880204566239	0.0370688306955	0.10418057122	0	0.00297340250829	0.0146935421236	14.0490510918	0	0.00362006376476	10.9667880299	0	0	0.0249052406621
taxid:445335|Clostridium_botulinum_NCTC_2916	0	0	0.059861242587	0.081921484939	0.0175408755342	0.0078499163431	0	0	0.28388482659	0	0	0	0.037326669061	0	0.00380647535603	0	0	0	0	0	0	0.124414676884	0	0	0
taxid:445336|Clostridium_botulinum_Bf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000117431279255	0	0
taxid:445337|Clostridium_botulinum_C_str._Eklund	0	0	0	0	0	0	0	0	0	0	0	0.000990417543534	0	0	0	0	0	0	0	0	0	0	0.0301073031563	0	0
taxid:445932|Elusimicrobium_minutum_Pei191	0	0	0	0	0	0.00074055419779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:445987|Borrelia_valaisiana_VS116	0	0	0	0	0.000195043384383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:446462|Actinosynnema_mirum_DSM_43827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00231797798302	0
taxid:446465|Brachybacterium_faecium_DSM_4810	0	0	0	0	0	0	0	0.000418034914985	0	0	0	0	0	0	0	0.00499535596873	0	0.000992125605255	0	0	0	0	0	0.000755544694854	0
taxid:446466|Cellulomonas_flavigena_DSM_20109	0	0	0	0	0	0.0070847086004	0.00010086917494	0	0	0	0	0	0	0	0	0	0	0.000869844876003	0	0	0	0	0	0.00463696002351	0.000850597223909
taxid:446469|Sanguibacter_keddieii_DSM_10542	0	0	0.00177300293414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000779035826274	0	0	0.0122006662704	0.000824553038014
taxid:446471|Xylanimonas_cellulosilytica_DSM_15894	0	0	0	0	0	0	0	0	0	0.00748110214939	0	0	0	0	0	0	0	0	0	0.00127406284429	0	0	0	0.000712873175602	0
taxid:447093|Histoplasma_capsulatum_G186AR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000108700780497	0	0	0	0
taxid:447095|Blastomyces_dermatitidis_ATCC_26199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.01504555281e-05	0	0	0	0	0	0	0
taxid:447217|Anaeromyxobacter_sp._K	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.78530734359e-05	0	0
taxid:447454|candidate_division_TM7_single-cell_isolate_TM7a	0	0	0	0	0.000600039542904	0	0	0.00791376134488	0	0	0.00618099511555	0	0	0	0.00497463695093	0	0	0	0	0	0	0.0286614319912	0.0138333325737	0	0
taxid:447455|candidate_division_TM7_single-cell_isolate_TM7b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0439275449701	0	0
taxid:447456|candidate_division_TM7_single-cell_isolate_TM7c	0.000556415839951	0	0	0	0.000517806767146	0.0025668507851	0	0.00318696710185	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00270522754804	0	0	0
taxid:449447|Microcystis_aeruginosa_NIES-843	0	0	0	0	0	0	0	0	0	0	0.00101005425732	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:450851|Phenylobacterium_zucineum_HLK1	0	0.00187717051869	0.00344412693878	0.000364318206411	0	0.000277936180674	0	0	0	0	0	0.000669709034318	0.00200442326564	0	0	0	0	0	0	0	0	0	0	0.000623691243403	0
taxid:451515|Staphylococcus_aureus_subsp._aureus_USA300_FPR3757	0	0	0	0	0	0	0.000570222564638	0.00414384625411	0	0	0	0.0130683607376	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:45151|Pyrenophora_tritici-repentis	0	0	0	0	0	0	1.09909239976e-05	0	0	0	0	0	0	0.000275897545551	0	0	0	0	0	0	0	0	0	0	0
taxid:451640|Catenibacterium_mitsuokai_DSM_15897	9.87681737677e-05	0	0	0.18932728809	0.0118570041249	0.00091127227579	0	0.00848567468539	0	0	0	0	0	0	0.000820637698811	0	0.000815075195775	0.0147686876775	0	0	0	0	0.0541406058961	0	0
taxid:451707|Bacillus_cereus_NVH0597-99	0	0	0	0	0	0	7.77574649594e-05	0	0	0	0	0	0	0	0.0012295577507	0	0	0	0	0	0	0	0	0	0
taxid:451709|Bacillus_cereus_03BB108	0	0	0	0	4.1434730118e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:451754|Clostridium_perfringens_B_str._ATCC_3626	0	0	0	0.0343957726625	0.049909391403	0.0203050166755	0.000426970336109	0	0	0	0	0	0	0	0.00140657632881	0	0	0	0	0.0513661468788	0	0.0092183077603	0.00622885429715	0	0
taxid:451755|Clostridium_perfringens_E_str._JGS1987	0	0	0	0.00115972436594	0	0.000294915594145	0	0	0	0	0	0	0.00668446614057	0	0	0	0	0	0.0150733596839	0	0	0.00528384217049	0.000120010663124	0	0
taxid:451756|Clostridium_perfringens_CPE_str._F4969	0	0	0	0.00954458949362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105974980604	0	0	0
taxid:452471|Candidatus_Amoebophilus_asiaticus_5a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000262845314282	0	0
taxid:452638|Polynucleobacter_necessarius_subsp._necessarius_STIR1	0	0	0	0	0.0059791367925	0	0	0.000968422232925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:452652|Kitasatospora_setae_KM-6054	0	0	0	0	0.00019568225727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:452662|Sphingobium_japonicum_UT26S	0	0.0836015563306	0.0766937178629	0.0162252543135	0.000166468306834	0.000825209964805	0	0.000683046329305	0.0258638819215	0	0.0386779653167	0.0344657413794	0.020971101315	0.0117970810616	0.00198169357881	0.0020405350341	0.00196826112674	0	0.0140590357164	0.0110317991846	0.00748850723693	0.000289898779555	0.000111934846285	0.0246903792935	0
taxid:452680|Pseudomonas_sp._UK4	0.000412306865659	4.54832781097	5.43283729902	0.535761442433	0.293741640547	1.49691257694	1.2839812161	1.66096263515	6.11113518683	11.5629485143	6.36550781065	4.11463796192	1.88709733722	3.94094238416	1.26029344715	4.81302832647	1.50089122067	1.70818955612	5.35763591596	1.5705716489	2.35605349218	1.97518627001	0.239683568771	1.4127790953	1.03554515813
taxid:452863|Arthrobacter_chlorophenolicus_A6	0	0.00495128160004	0	0	0	0	0.000166999606036	0	0	0	0	0.000588814918692	0.000251758442142	0	0.00726197883634	0	0	0	0	0	0	0.0131344256663	0.000497198529375	0	0
taxid:454166|Salmonella_enterica_subsp._enterica_serovar_Agona_str._SL483	0	0	0	0	0	0	0	0	0	0	0.00122017400607	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:454169|Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SL476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0229583804287	0	0
taxid:454286|Coccidioides_immitis_RMSCC_3703	0	0	0	0	0	0	0	0	0	0	0	0.000211688131271	0	0	0	0.000325856424459	0	0	0	0	0	0	0	0	0
taxid:455632|Streptomyces_griseus_subsp._griseus_NBRC_13350	0	0	0	0	0	0	0	0	0.0017855536172	0.00782597250191	0	0	0	0	0.000256517477869	0	0.000254778733412	0	0	0	0	0	0	0	0
taxid:457391|Bacteroides_sp._3_1_33FAA	0	0.0878110966272	0.66685887896	1.32277382731	1.85285155258	3.34373890578	0.0262693635997	1.39021032517	0.0127562983118	0.314161383754	0.0789364926632	0.10842191288	1.94539461753	0.0484868840414	0.282424705021	0.167735027103	0.0736162718137	0.0499706776641	0.0148586622611	0.243030538537	0.0424740869879	0.00071490337828	0.0560353781946	0.194332864299	0.0869795973393
taxid:457405|Fusobacterium_nucleatum_subsp._animalis_7_1	0.145723267601	0	0	0	0	0	0	0.000611692923762	0	0	0.028665542029	0	0	0	0.000443669736302	0	0	0	0	0	0.0013412463225	0.00259614940383	0.0030072522371	0	0
taxid:457412|Ruminococcus_sp._5_1_39BFAA	3.47062834163e-05	0.0410914516083	0.305537156509	3.10184056493	1.52860226316	2.26550845395	0.0258225403107	0.809059783031	0.00602170864252	0.108084723724	0.00621042965683	0.126538931603	0.958036740958	0	0.0135531550612	0.00475083650919	0.0744667002992	0.0028306850863	0.00233804856673	0.154107447662	0.0226654651265	0.0249731968656	0.573602954241	0.0158083479032	0.0267578029659
taxid:457421|Clostridiales_bacterium_1_7_47FAA	2.02504207241e-05	1.33950340741	0.22110706541	1.28625090067	1.06539830645	0.707742302906	0.00906569798952	0.2303516833	0	0.0982644902363	0.0244597132587	0.0702313239022	0.536281241823	0.450332048043	0.180874338172	0.0124740804501	0.064172052216	0.0545043843261	0.687559055435	0.069686920267	0.0305188721468	0.0196910267713	3.20757057039	0.0830146872649	0.016151008655
taxid:457570|Natranaerobius_thermophilus_JW/NM-WN-LF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00103033641093	0	0	0	0	0	0	0	0.00186233510994	0	0
taxid:458233|Macrococcus_caseolyticus_JCSC5402	0	0	0	0	0	0	0	0.000680798163652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00615227846258	0
taxid:460265|Methylobacterium_nodulans_ORS_2060	0	0.000465015435403	0	0	0.000250004791859	0	0	0.00495808171179	0	0	0	0	0	0	0	0.0663976835427	0	0.000405760515812	0	0	0	0.00188662356712	5.60351866758e-05	0	0
taxid:461836|Thecamonas_trahens_ATCC_50062	0	0.000859872763005	0.000788823103043	0.000111255139811	1.71218777775e-05	0.000169751761484	0	0.000158071112607	0.00106407816246	0.00133251132216	0	0.000102257547022	0.000174888236818	0.000364011956228	3.82170890672e-05	0.0015740740138	0.000607328693742	0.000750302870155	0.00216903531775	0.000340398339294	0.00138639693377	4.47257339772e-05	1.72693661056e-05	0.000952311128881	0.000427991903342
taxid:46234|Anabaena_sp._90	0	0	0	0	0	0	0	0.000569651504621	0	0	0	0.00497491743776	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:463136|Blastocystis_sp._DMP/02-328	0	0	0	0	0.0177158696229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:464988|Hemiselmis_andersenii	0	0	0.0119244396239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00567106949597	0	0	0	0	0	0	0
taxid:465515|Micrococcus_luteus_NCTC_2665	5.27449968098e-05	0	0	0	0	0	0	0.00241684808448	0.0122020173054	0.00382004978257	0.00235958060179	0.00351782905349	0.000501370427342	0.0166968192599	0.00219121864638	0.00361005028276	0.00261163917247	0.00286796243888	0	0	0.00132484310322	0.00051287978575	0.000198031602853	0.00109203602561	0
taxid:465541|Streptomyces_sp._Mg1	0	0	0	0	0	0	0	0	0	0.0040337830722	0	0	0	0	0.000154254546168	0	0	0.000504737677783	0	0	0	0	0	0.000384378623757	0
taxid:465817|Erwinia_tasmaniensis_Et1/99	0	0	0	0	0	0	0	0.000371495426934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000121758310455	0	0
taxid:467661|Rhodobacteraceae_bacterium_KLH11	0	0.000917439386494	0	0	0	0	0	0	0	0	0	0.000654620813034	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:467705|Streptococcus_gordonii_str._Challis_substr._CH1	0	0	0	0.182301068361	0.0137483921922	0.0304749072063	0	0.0199505401051	0	0.00434946980967	0.00268659446214	0	0.000570855266633	0	0.00748469775889	0.0575451312258	0.000991195261926	0	0.0242742174516	0	0	0.00408771793499	0.0358508060869	0	0
taxid:469008|Escherichia_coli_BL21(DE3)	0	0	0.169553221078	0.000874890919717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:469371|Thermobispora_bispora_DSM_43833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00116502311716	0	0.000306150224608	0	0	0
taxid:469378|Cryptobacterium_curtum_DSM_15641	0	0	0	0	0	0.0428836645789	0	0	0	0	0	0	0	0	0.00948524114904	0	0.0309545422242	0	0	0	0	0	0	0	0
taxid:469383|Conexibacter_woesei_DSM_14684	0	0	0	0	0	0	0	0.000237632518791	0	0	0	0.000461179491875	0	0	0	0	0.000342380032744	0	0	0	0	0	7.78844957419e-05	0.000858980828928	0
taxid:469470|Coccidioides_posadasii_RMSCC_2133	0	0	0	0	0	0	0	0	0	0	0	0.000104804301652	0	0	0	0.00032265535908	0	0	0	0.000697752122404	0	0	0	0	0
taxid:469471|Coccidioides_posadasii_RMSCC_3700	0	0.00032254976589	0.000591796177672	6.2599934858e-05	1.92679355819e-05	4.77571158913e-05	0	0.000237178348049	0.000898087366127	0.00187441052401	0.000231558380857	0.000230149035565	0.00019680874521	0	0	0	8.54314163152e-05	0.000281448634644	0.00104610103402	0.000766127799641	0.000260028009757	0	5.83017303336e-05	0	0
taxid:469472|Coccidioides_posadasii_CPA_0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000363851740636	0	0	0	0	0	0	0	0	0	0	0
taxid:469587|Bacteroides_sp._2_1_16	0	0	0	0.00275618759602	0.000282780086871	0.000233631003574	0	0.000290073083596	0	0	0	0	0.000481400769263	0	0	0	0	0	0.00170586539728	0	0	0	0.000380287949799	0	0
