species	SRR317085	SRR317086	SRR317087	SRR317088	SRR317089	SRR317090	SRR317091	SRR317092	SRR317093	SRR317094	SRR317095	SRR317096	SRR317097	SRR317098	SRR317099	SRR317100	SRR317101	SRR317102	SRR317103	SRR317104	SRR317105	SRR317106	SRR317107	SRR317108	SRR317109
Rhodospirillum rubrum	0	0	0	0.00183264154127	0	0	0	0	0	0	0	0	0	0	0.000251811197685	0	0	0	0	0	0	0	0	0	0
Rhodothermus marinus	0	0	0	0.000478516857925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000438737564625	0	0
Riemerella anatipestifer	0	0	0	0.006231523472593	0	0.00338158311921	0.000481455933424	0	0	0	0.0109307816885	0	0	0	0.0274072765814	0	0	0	0	0	0	0.0314809525059	0	0.000632358531365	0
Roseburia hominis	0	0.778088605333	0.00209940181066	0.182544650525	0.190021784934	18.9447447659	0.00544173106485	0.00210348035409	0.014867870838	0.0797938411194	0	0.141246818411	0.0806398643048	0	0.246550657859	0.6937474941	0.000606137304925	0.0169735029104	0.0420585896439	0.0163070680459	0	0.531370705398	0.351328208066	0.145988043648	0
Roseburia inulinivorans	0	0.0812215930666	0.353924430693	0.134382600586	0.320042065979	0.224280595166	0.00636930843347	0.0630836094307	0	0	0.00437317181022	0.0804112704062	0.187393514719	0.00773633874305	0.0666026157179	0	0.0048403291665	0.0691000774683	0.0702452780744	0	0	0.00697073754354	0.0342557122642	0	0
Roseiflexus castenholzii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.65403562424e-05	0	0
Roseobacter sp. AzwK-3b	0	0	0	0	5.87581927407e-05	0.000582547478084	0.000199057728836	0	0	0.00228643020684	0.00282457908691	0	0.000300087316956	0	0	0	0	0	0.00212674595822	0	0	0	0.000237057349744	0	0.000419647408751
Roseobacter sp. GAI101	0	0.000910550555989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseobacter sp. SK209-2-6	0	0	0.00165531206177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000599515439689	0
Roseovarius sp. TM1035	0	0	0	0	0	0	0	0	0	0	0	0	0.000297869850652	0	0	0	0	0	0	0	0	0	0	0	0
Rothia dentocariosa	0.000157923827519	0.00164015988024	0.00601854628675	0	0.00264538205566	0.00145706456052	0.000995764201534	0.0373874794346	0	0.0114376134129	0.233139117317	0.00819212655439	0.00500384502035	0.129145888546	0.00962240268328	0.00720590252056	0.0104260139454	0.0200362589216	0.00709254045161	0.0467489564584	0.00661118925578	0.00307122736645	0.0021740639961	0.00544944289769	0.00279898613228
Rothia mucilaginosa	0	0	0	0.0155641151681	0.000216844272518	0.0107943367022	0.000918266168194	0.0575423992451	0	0.00843796025267	0.1988085721951	0.01429454273542	0.0278023994708	0.10643822342374	0.05518522725769	0	0.0240364532597	0.0174940236497	0	0.07329703566432	0.0117546038404	0.0084989748034	0.034119099311	0.01937301822449	0
Rubinisphaera brasiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000597097348216	0	0	0	0	0	0	0
Rubrivivax gelatinosus	0	0.000815006041511	0	0.000316350098513	0.020593949818	0.00144804958835	0	0.0176791407312	0	0	0.00117018518888	0.000581531516279	0	0.00207011052987	0.000217337911971	0.00179032975979	0	0	0	0.00580746462693	0	0.000254352120249	0	0	0.00104312571997
Rubrobacter xylanophilus	0	0	0	0.00593512047455	0.000685049748259	0	0	0	0	0	0	0	0.000388739626193	0	0.00101938224241	0	0	0	0	0	0	0	0.0514374473807	0	0
Ruegeria pomeroyi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011872447579	0
Ruegeria sp. R11	0	0	0	0	0	0	0	0	0	0	0	0.000767946659757	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruegeria sp. TM1040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00131941442623	0	0	0	0	0	0	0	0	0	0
Ruminiclostridium thermocellum	0	0	0	0.04458206453065	0.01096381113751	0.012084429485319	0.00128450524956	0	0	0	0	0.00763096766053	0.00138251684687	0	0.00799348612287	0	0	0	0	0	0	0	0.000396810145011	0	0
Ruminococcus albus	0	0.000917046381266	0.14974651806	1.0262261801	1.26439967957	1.50225904963	0	0.0475399507301	0	0	0	0.119744291716	0.445961414473	0	0.0031791375302	0	0.00777252549164	0	0	0	0	0.00257577749863	0.176809150845	0.0335158245511	0
Ruminococcus flavefaciens	0	0	0.106293148484	0.192230002962	1.22415115497	0.0852236694611	0	0.00068709449021	0.012141344836	0	0	0.0753405920852	0.418201837505	0.0118669979623	0	0	0.0108895945209	0	0	0	0	0	0.0219566572644	0.00434642424392	0.0055811123321
Ruminococcus sp. 5_1_39BFAA	3.47062834163e-05	0.0410914516083	0.305537156509	3.10184056493	1.52860226316	2.26550845395	0.0258225403107	0.809059783031	0.00602170864252	0.108084723724	0.00621042965683	0.126538931603	0.958036740958	0	0.0135531550612	0.00475083650919	0.0744667002992	0.0028306850863	0.00233804856673	0.154107447662	0.0226654651265	0.0249731968656	0.573602954241	0.0158083479032	0.0267578029659
Runella slithyformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1577405387e-05	0	0
Saccharomonospora viridis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000254410698057	0	0	0	0	0	0	0	0	0	0
Saccharomyces bayanus	0.000711561667083	0.0103923461205	0.0088980698031	0.00174800570671	0.000538027099072	0.00266708619756	0.00199795764696	0.00522185150844	0.0128603545075	0.0225464594893	0.0179055892425	0.0111228809775	0.00517852519655	0.00967871583857	0.0035103515094	0.0190241192354	0.00293604833915	0.0063476658642	0.00748993397277	0.00493682904677	0.00754014179443	0.0029189768197	0.000626148091574	0.0048340101727	0.00369476590661
Saccharomyces cerevisiae	4.83524150343e-05	0	0	0	0	0	5.08131089793e-05	0.000184631163655	0	0	0	0	0	0	0.000736536112819	0	0.000133007940537	0.00219093308267	0	0	0	0	0	0	0
Saccharomyces kudriavzevii	0	0.0763708409958	0.0783208667773	0.00919089036087	0.00268945519718	0.0140233505707	0.0100897952487	0.0191277991249	0.0829521192909	0.132561123256	0.0766135951132	0.062821520832	0.0276744284633	0.120285462242	0.00791510644231	0.109156741253	0.0335657660043	0.0445231555101	0.171614780467	0.0324773389491	0.0747412380724	0.0142589383729	0.0042598215894	0.0319117411232	0.0217689806087
Saccharomyces mikatae	0	0.00034350276976	0	0	0	0.000101718886939	6.95151258071e-05	0	0	0.000798469290328	0	0	0.00041918709137	0	9.16019893517e-05	0	0.000363924345725	0	0.00148540841605	0	0.000830758701564	0.000107202466423	4.13926944392e-05	0.000456516160788	0
Saccharomyces paradoxus	0	0.00069239691028	0.0012703709265	0	6.20418636528e-05	0.000717619979572	0.000105090983022	0.0012728388976	0.00192786659061	0	0.000497071535651	0.000741069276656	0.000633715079858	0.000879342030499	9.23208486017e-05	0.0114074503524	0.000916950730598	0.000906251618996	0.00149706536354	0.000411149361624	0.00697731829247	0.000756306267986	0.00012515258796	0.000460098734346	0.000590798913345
Saccharomyces pastorianus	0	0	0	0.000213844586222	0	0	0	0	0.00136351665638	0	0	0.000786200902469	0	0	0	0	9.72793657254e-05	0	0	0	0	0	0	0	0
Saccharophagus degradans	0	0	0	0	4.8548015828e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.79324195544e-05	0	0
Saccharopolyspora erythraea	0	0	0.00183647699638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00174679716662	0	0	0	0	0	0	0
Sagittula stellata	0	0	0	0.000303147638262	0	0	0	0	0	0	0	0	0.000238267445626	0	0	0	0	0	0	0	0	0	0	0	0
Salinispora arenicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.55971910155e-05	0	0
Salinispora tropica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5555589215e-05	0	0
Salmonella bongori	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00109446277618	0	0	0	0	0
Salmonella enterica	0	0.00501220141149	0.00306536845961	0.000972759911911	0.0021591023395636	0.000998868155557	8.4527171822e-05	0.0015356618014	0.00465188656157	0.00388360663177	0.00122017400607	0.00357635764431	0.000254856039505	0.00632845370422	0.000891070195532	0.01625932591575	0.00132754542313	0.00145783937137	0.00180618780375	0.00403726820734	0.00134688544772	0	0.030973364737216	0.000555102497685	0
Sanguibacter keddieii	0	0	0.00177300293414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000779035826274	0	0	0.0122006662704	0.000824553038014
Schizosaccharomyces japonicus	0	0	0.000638379561015	0	0	0	0	0	0.00129170738209	0	0	0	0	0	0	0	0	0	0.000752296758098	0	0	0	0	0.000231206194922	0
Schizosaccharomyces octosporus	0	0.000351946848868	0	0	0	0	0	0	0	0	0	0	0	0	9.38537745265e-05	0	0	0	0.000760961566152	0	0	0	0	0	0
Schizosaccharomyces pombe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000284842715469	0	0	0	0	0	0	0
Sclerotinia sclerotiorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.66139874453e-05	9.32556789731e-05	0	0	0	0	0	0	0
Sebaldella termitidis	0	0	0	0	0.00027362630809	0	0	0	0	0	0	0	0	0	0.00219870297194	0	0	0	0	0	0	0	0	0	0
Selenomonas ruminantium	0	0	0.00207639120246	0.0992771589794	0.0198755676223	0.00837809190333	0	0.00624127512838	0	0	0	0	0.00966739474764	0	0.0989879342798	0	0	0	0	0.560459590375	0	0	0.000136372627965	0	0
Selenomonas sputigena	0	0	0	0.0552856817716	0.0202670170386	0	0	0	0	0	0.00229778444868	0	0	0.142270961872	6.0383172355	0.161713229906	0.0076297252209	0.0446856326006	0.103805989609	0.0418131313347	0.0309635081138	0.00099889547731	6.42155435141	0.0489180645816	0.0361864481642
Serratia plymuthica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006087881987	0	0	0	0
Serratia proteamaculans	0	0	0	0	4.46776600211e-05	0	7.56782426302e-05	0	0.00138829756281	0	0	0	0.000228175825331	0	0.00359003871205	0	0	0	0	0	0	0.000233413783557	0	0.000496990264774	0
Shewanella baltica	0	0	0	0	0	0	0	0.000562957145799	0	0	0	0.00109254529543	0	0.00388919509456	0	0	0	0	0	0	0	0	9.24252601477e-05	0	0.000337266216924
Shewanella denitrificans	0	0	0	0	0	0.00160647413971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shewanella oneidensis	0	0	0	0	0	0	0	0	0	0	0	0	0.000977487786403	0	0	0	0	0.000698933887746	0	0	0	0	0	0	0
Shewanella putrefaciens	0	0.000882182353241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shewanella sp. ANA-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00169240044794	0	0	0	0	0	0
Shewanella sp. W3-18-1	0	0	0	0	0.000365036735622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021112746492	0	0	0	0
Shigella boydii	0	0.0079613420312	0.05105246399	0	0	0	0.000179016409639	0	0	0	0	0.00252473727785	0.00107949697555	0	0	0.295365361964	0.000937183512156	0	0	0.00420221490522	0.00641814734435	0	0	0	0
Shigella dysenteriae	0	0	0	0	0	0	0	0.00231935026001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shigella flexneri	0.000218555014742	0.173644380911	0.0247294890166	0	0.059564146460393	0.02625822507314	0	0.04252967481546	0.0047400444948	0	0	0	0.008454866391114	0.0091293773103	0	0.3565438821466	0.16097174569	0.116609151259	0	0.00202178540528	0.10289394249557	0	0.0324835262394	0.11139722600018	0.00363149238435
Shigella sonnei	0	0	0.0044752773491	0.00126238089439	0	0.00987139404848	0	3.07690127498	0	0	0	0	0.000992203907106	0.123910249806	0.001727695016997	0.03393509579	0.00086139856201	0	0	0.152564980361	0	0	0	0.000540280375656	0.0523787094885
Shimwellia blattae	0	0	0.00181337158122	0	0	0	0	0	0	0	0	0	0	0	0.000263563971304	0	0	0	0	0	0	0	0	0	0
Sideroxydans lithotrophicus	0	0.00136842623252	0	0	0.000163489490833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Simian virus 40	0	0	0	0	0	0	0	0	0	1.85773187848	0	0	0	0	2.98371788292	0	0	0	0	0	0	0.748257102956	0	0	3.40964865942
Simkania negevensis	0	0	0	0	0	0	0	0	0	0	0.00224531886218	0	0	0	0	0	0	0	0	0	0	0	0.000565326006907	0	0
Sinorhizobium fredii	0	0	0.001163778493	0	0	0	0	0.000447139979019	0	0	0	0	0.000181949255171	0	0	0	0.0012636985252	0	0	0.00147211467225	0	0.0014890083646	7.46845218965e-05	0	0.000264418429731
Sinorhizobium meliloti	0	0.002928834848525	0	0	0	0.000545667541774	0.000119190278496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slackia heliotrinireducens	0	0	0.0452711660502	0	0.0309530896376	0.328029605926	0.00236528912116	0	0	0	0	0	0	0	0.066491869829	0	0	0	0	0	0	0	0.0122062064748	0	0
Solibacillus silvestris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000550214396091	0	0	0	0	0	0	0	0	0	0
Sordaria macrospora	3.30172186602e-06	0.201836295665	0.183082748213	0.0739118084428	0.0695087887957	0.103513023588	0.0586665193386	0.0981868359441	0.21043232582	0.380450726531	0.201025966064	0.166037158636	0.0921768528498	0.166445632003	0.0998564930829	0.215134179703	0.0782538249909	0.0526915264723	0.287152199655	0.0950504890156	0.0954550673497	0.168391548436	0.0634816920486	0.053115001738	0.0434939137878
Sphaerobacter thermophilus	0	0.00102917489964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122226022879	0	0	0	0	0
Sphaerochaeta globosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000149344587824	0	0
Sphaeroforma arctica	0	0.000101378742677	0.000248005357138	5.24677914018e-05	4.03732858169e-06	4.00273642492e-05	1.36774366356e-05	3.72730742014e-05	0.000376363495373	0.000235654032064	9.70396922274e-05	0	0.000103096355184	0.000343335209853	1.80231336778e-05	0	3.58019360607e-05	5.89736566273e-05	7.30653194271e-05	8.02657256551e-05	0.000217941047471	1.0546301432e-05	2.0360531208e-05	0.000112277198484	2.88343531099e-05
Sphingobacterium sp. 21	0	0	0	0	0.000276038992181	0	0	0	0	0	0	0	0	0	0	0	0	0.00288009198078	0	0	0	0	0	0	0
Sphingobium chlorophenolicum	0	0.0116840322456	0.0577155533308	0.00418637170619	5.36893132955e-05	0.00532292989308	0	0.00330443876076	0.00166832244038	0.0355161834225	0.0387136766256	0.00384780516498	0.0120647891618	0	0.0124631379024	0.0098716921094	0.0123786594017	0.000784245092461	0.00388655691147	0.00106739186677	0.00652101658732	0.00589037878631	0.000758125123323	0.0179170525164	0
Sphingobium japonicum	0	0.0836015563306	0.0766937178629	0.0162252543135	0.000166468306834	0.000825209964805	0	0.000683046329305	0.0258638819215	0	0.0386779653167	0.0344657413794	0.020971101315	0.0117970810616	0.00198169357881	0.0020405350341	0.00196826112674	0	0.0140590357164	0.0110317991846	0.00748850723693	0.000289898779555	0.000111934846285	0.0246903792935	0
Sphingobium sp. SYK-6	0	0.0557725851919	0.0277500756453	0.00843924792956	0	0.000559847980008	0.000669554414965	0	0	0	0.0325742011905	0.024956456224	0.0147081010763	0.00720315441601	0	0	0.00951422101453	0.000824842783326	0	0.0134717651931	0.00076206526133	0.000295014456435	0	0.0163319495324	0
Sphingomonas wittichii	0	0.091026966244	0.0637447177101	0.0145646374643	0.000166034071982	0.00205764348335	0.00239054412465	0.00204379378087	0.0270862364138	0.0226128229856	0.0319258537786	0.0257818777666	0.0207750708978	0.019414408554	0.00111179492102	0.00763204601469	0.0191404871844	0.00606319014626	0.0375598996332	0.0239315741239	0.00168051900679	0.0106259896176	0.00100478576438	0.0184694805764	0.00444676934536
Sphingopyxis alaskensis	0	0.0779728526071	0.0514122617335	0.0174973516079	0.000727782994696	0.000360773645662	0.00221898838148	0.00358345330119	0.040706761347	0.042479821421	0.0402332442566	0.0121703736794	0.0167260591601	0	0.0123458702354	0.00535261057004	0.005808404182	0.00637847877278	0.0395130313809	0	0.00589302251426	0.000760445297807	0.00161491470253	0.0218586396482	0.00415822520894
Spirochaeta smaragdinae	0	0	0.0032408089133	0.00342811316656	0.00184652207177	0.00339987314047	8.93649215311e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000425697843176	0	0
Spirosoma linguale	0	0	0	0.000187891309318	0	0.000143341156096	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000574875819385	0.000390232061132	0	5.83301376311e-05	0	0
Sporisorium reilianum	0	0.00201761916826	0.00164525076685	0	0	0.000265538827411	9.07351896466e-05	0.000329689404672	0.00249676997515	0.00260552151937	0.00032187737776	0.000319918319465	0.000478753973575	0.00113883128134	5.97821249644e-05	0.00443211885174	0.000712522867713	0.000195613624862	0.00290826232639	0	0.000361451542437	0.000209890351385	0.000243126696722	0.000744839341526	0.00124335346516
Staphylococcus argenteus	0	0	0	0	0	0	0	0.0281894670026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus aureus	0	0	0	0	8.35962925151e-05	0.000429738081477	0.000570222564638	0.109327761978786	0	0.00326716523468	0.01454271430927	0.0151170325177	0	0	0.00465709203403	0	0	0.0104619451915	0	0.0071195824592	0	0.00500458908072	0.009483853921809	0.004806611185279	0.00181241386369
Staphylococcus capitis	0.000270790823857	0.00843711019808	0.00619197419293	0.00458488981546	0.000504001902917	0.0139911400715	0.000853714771029	0.127802470988	0.0156611741336	0.0353015846555	0.0314963942701	0.0228765087608	0.0015444101161	0.0257162520617	0.00899970709479	0.00741354478612	0.0044693523298	0.0147240109695	0.0255392064316	0.00400800456546	0.0122430501239	0.00368634766086	0.00183003620123	0.0067277661111	0.0143982027152
Staphylococcus carnosus	0	0	0	0	0.000191342580212	0.00711386780845	0.000162054930852	0.00412182480905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00106423881149	0
Staphylococcus epidermidis	0.000308631946595	0.0124373083511	0.041167345667	0.00933142157816	0.00315757581068	0.01927340707217	0.009448300785024	0.17072284737601	0.0115432207987	0.0469794297928	0.0345171105471	0.05256984057601	0.0117348708173	0.0366373979179	0.0158134194929	0.0246444793953	0.0074119041614	0.0488361400598	0.0207915227259	0.00923168365021	0.0374688880075	0.020377938123	0.00468349302342	0.0138448634037	0
Staphylococcus haemolyticus	0	0	0	0	0	0.00180461000538	0	0.285673859932	0	0	0	0	0.000464803810023	0	0.000406281152573	0	0.000807054539301	0	0	0.00180936634629	0	0	0	0.00101239019636	0.000649989864392
Staphylococcus hominis	5.92571287527e-05	0	0.0203248363492	0.00143330139606	0.00319842988619	0.00218691412488	0.000934091587455	0.21586181058	0.00342713316069	0.00429169012227	0.00265090491951	0.00263477058503	0.00563271850654	0.0234478535522	0.0123087812407	0	0.00978027920873	0.0144992422789	0	0	0.0208377977686	0.00460961764521	0	0.00122686365127	0.00157537862611
Staphylococcus lugdunensis	0	0	0	0	0	0.00366284172587	0	0.04120942197021	0	0	0	0.00564895435409	0	0	0.00464464986247	0	0	0	0	0.00367249573637	0.00124646535163	0.00395321244522	0.00149052838564	0	0.00395788007868
Staphylococcus phage PT1028	0	0	0	0	0	0	0	0.0974774478095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus phage phi2958PVL	0	0	0	0	0	0	0	0.0319883339696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus pseudintermedius	0	0	0	0	0	0	0.000476699797077	0	0	0	0	0	0	0	0.00125632081447	0	0	0	0	0	0.00253196696311	0.00196037503673	0	0	0
Staphylococcus saprophyticus	5.11735926372e-05	0	0	0.000618889096655	0	0.00141644037074	0.000322667151706	0.0111380099043	0	0	0	0.00113767473593	0	0	0.00170074944994	0	0	0	0	0.00378712967448	0.00128537274383	0.000497599825866	0.000192131750624	0	0.000680237009107
Staphylococcus warneri	0.0045139965703	0.00338901043461	0.00932694873808	0.00328866821301	0.0047575046665	0.053690573636	0.00600108846362	3.94860288407	0.0251630623807	0.0669606723912	0.0194637566524	0.0459450718774	0.0134410725131	0.0946887312747	0.0253049567632	0.0223339923692	0.0287239233833	0.0280930522189	0.0439652753759	0.0905586456579	0.116114173969	0.040720037532	0.00387962693272	0.0506700510086	0.0325319424292
Starkeya novella	0	0	0	0	0	0	0	0	0	0	0	0.00123097435797	0.000263162648263	0	0	0	0	0	0.0242457473876	0	0.000695392469447	0	0	0	0
Stenotrophomonas maltophilia	0.0002224696197415	0.01377498550028	0.00948760794881	0.00164439511917	0	0.005370346733791	0.000174413109514	0.003152617437194	0.03971139216534	0.0177255415463	0.0222739032564	0.007436091015044	0.00131467294393	0.0153235998111	0.07953120940339	0	0.0105004705714	0.04437617201212	0.0148130694033	0.01947363101346	0.00291656101324	0.007813441306075	0.001562945554668	0.014336097358511	0.01550746319876
Stenotrophomonas phage S1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0541797339053	0	0	0	0	0	0.012324787812	0	0
Stenotrophomonas sp. SKA14	0	0.00082370274983	0	0.000319725784574	0.000295229819409	0.00170741822134	0.00058342848626	0.000302843899063	0.00152897756418	0.00191469009277	0.0118267191751	0.00352642128775	0.00226167757021	0	0.0505211251468	0.0235226404771	0	0.0316246412416	0	0.016630064434	0.00863251355654	0.00719785479577	0	0.0114943846918	0
Stigmatella aurantiaca	0	0	0	0	0	0	0	0	0.000743571645123	0.00093115117941	0	0	0	0	0	0	0	0	0	0.000475736768359	0	0	0	0	0
Streptobacillus moniliformis	0	0	0	0.000953476754266	0.000146737602217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0163229586652	0
Streptococcus agalactiae	0	0.560384250864	0.199442702946	0.500504522737112	0.042213599145505	1.85034062681	0.000948208428689	0.000689069529865	0	0	0	0	0.415113473347311	0	0.397334726891	0	0	0	0.312026226844	0	0	0.06074979533185	0.0404260415689	0	0
Streptococcus anginosus group	0	0.00212570356166	0	0	0.0261582312762	0	0	0.00156307929044	0.059186758595	0	0.0091562517225	0	0	0.00539927448665	0.00113372404628	0	0	0	0	0.00252451057884	0	0.00132680539871	0	0	0
Streptococcus dysgalactiae group	0	0	0	0.000741667150926	0	0.0265810600225	0	0	0	0	0.00274344126704	0	0	0	0.000972662597286	0.0251840371487	0.0030383088168	0	0	0	0.00154128584217	0	0	0	0
Streptococcus gordonii	0	0	0	0.182301068361	0.0137483921922	0.0304749072063	0	0.0199505401051	0	0.00434946980967	0.00268659446214	0	0.000570855266633	0	0.00748469775889	0.0575451312258	0.000991195261926	0	0.0242742174516	0	0	0.00408771793499	0.0358508060869	0	0
Streptococcus infantarius	0	0	0	0	0	0.000606073618575	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00243068409363	0.00164997523262	0	0	0	0
Streptococcus macedonicus	0	0.0786468810902	0	0	0	0	0	0	0	0	0.00550834853743	0	0	0	0.00204612565756	0	0.00101612823377	0	0	0	0	0	0	0	0
Streptococcus mitis	0	0.0344659884579	0.221326903167	0.00074323367549	0	0	0.00600618909509	0.028863593734	0	0	0.137461793599	0.0273250306093	0.0438124119268	0.0145905678394	0.0352323803814	0	0.0182575126076	0.0484527740023	0.095220774691	0.0636723324394	0.00926174638332	0.0316715003117	0	0	0
Streptococcus mutans	0	0	0	0	0.00193245177299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus oralis	6.73513181187e-05	0.00209848504044	0	0.0154762816394	0.00175498079356	0.000621408563085	0.000849346581354	0.0216029082984	0.33499237799	0.00975582154505	0.259118307102	0.00748666344359	0.00128042321318	0.0906123732607	0.0302185971922	0	0.011116210153	0.00366216821038	0.00907447512635	0.00747655662768	0.0135337847682	0.00196472452532	0.000252871178084	0.00139444630214	0.0188009477847
Streptococcus parasanguinis	0	0	0	0.000734678104289	0.000228015570796	0.00791216702513	0	0.00912195069309	0.0140533718899	0	0.0951156026492	0.0108942784222	0.005779224658792	0.00484762215071	0.01716524555096	0.0209622676552	0.00802104233848	0.00330310486463	0	0	0.0076928888951	0.00767905604347	0.00896920842562	0.02012360809	0
Streptococcus pasteurianus	0	0.236821831451	0	0	0	0	0	0	0	0	0	0	0	0.169023849489	0	0	0	0	0	0	0	0	0	0.0104045252723	0
Streptococcus phage MM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0825336532565	0	0	0	0
Streptococcus pneumoniae	0.000122100878533	0.0136221380543	0.272803578132	0.19415058765054	0.023126921715529	0.70134637053978	0.001613678045071	0.000709287083043	0.208320102038	0.0365930414657	0.1476826782923	0.0109336234891	0.521608120832757	0.0699099201587	0.00702402503974	0	0	0.01518149852872	0.00414870947715	0.0530301284034	0	0.0125954428394	0.037807433955	0.044239736623	0.0137959643482
Streptococcus pseudopneumoniae	0	0	0	0	0	0	0	0	0	0	0.142467593601	0	0.014279208162	0	0.000998506987209	0	0	0	0	0.00222341711859	0	0	0	0	0
Streptococcus pyogenes	0	0	0.0116792177564	0.00588543106571	0.00025878645516	0	0	0.00398884236288	0	0	0	0	0	0	0.00634619548644	0	0	0	0	0	0	0	0.01019056482872	0	0.00767722707081
Streptococcus salivarius	0.000309914884722	0	0.0035432976289	0.009676753893231	0.000999648894516	0.0280220333026	0.000188141932303	0.00852043500764	0	0	0.1853681362336	0.0106137521352	0.00115475404442	0.00981058513439	0.011632752024357	0	0.013299228017	0.00168513470924	0.00835118002512	0.0458708406429	0.00311376337051	0.00464227695974	0.000694728478475	0	0
Streptococcus sanguinis	0.000276164838662	0.0103254599699	0	0.0193715022255	0.00452323642121	0.0020384004395	0.00121892019126	0.0253085032398	0.0255551680297	0	0.172961708193	0.0159629788262	0.00997537942735	0.0131133036572	0.707188936681	0.00378033563067	0.00273482966853	0.00600648730402	3.4231948934	0.00817509189131	0.0152606925541	0.118155888927	0.00580643598777	0	0.00660777486088
Streptococcus sp. 2_1_36FAA	0	0	0	0.0014370433805	0.000110578626586	0.000548155899995	0.000187306052478	0.00136116585359	0.0412329663771	0	0.114286507519	0.00132082464957	0	0.0470181398369	0.000493636653185	0	0	0.00161523290034	0	0.0219840261334	0.00149229999606	0	0	0	0
Streptococcus suis	0	0	0	0	0.0117392222646	0.018590162642631	0	0	0	0.0263245849235	0	0	0.00117334662501	0	0	0	0	0	0	0	0	0	0.00437447680482	0	0
Streptococcus thermophilus	0.0011521748982	0.293248531682	0	0.0628826693754	0.00614910196908	0.331702539079358	0.00227026878946	0.031615286771	0.0450202069815	0.0470421664873	0.19340657257744	0.01117878816683	0.09895345175287	0.2633598207083	0.1989690267414	0.00985735512511	0.0303674569316	0.12520025331945	0.0810436081342	0.130926845515	0.0213299016142	0.029588789279	0.0201925539476	0.0712137135418	0
Streptococcus uberis	0	0	0	0	0	0	0	0	0	0	0.00318597111369	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces avermitilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000238744082739	0	0	0	0.000363333252295	0	0	0	0
Streptomyces bingchenggensis	0	0	0	0	0	0	3.48423145574e-05	0	0	0	0	0	0.000105052305713	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces cattleya	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000611927560227	0	0
