species	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Bacteroides_pectinophilus|t__GCF_000155855	0	0	0	0	0	0	0	0	0	0	0	0.1249	0	0	0	0	0.34783	0	9.31199	0	0	1.33089	0	0	12.83174	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00699	0	0	0	0	0	6.78307	0	0	0	0	5.91389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39196	0	0	0	0	0	0	0	0	5.21572
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Clostridiales_bacterium_1_7_47FAA	0	0	0	0	0	0	0	0	0.06519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18617	0	0	0	0.01657	0	0	0	0	0	0	0	0	0.0086	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Clostridiales_bacterium_1_7_47FAA|t__GCF_000155435	0	0	0	0	0	0	0	0	0.06519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18617	0	0	0	0.01657	0	0	0	0	0	0	0	0	0.0086	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor|s__Flavonifractor_plautii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34085	0	0	0	0.01122	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15997	0	0	0.1648	0	0	0	0	0.135	0	0	0	0	0	0	0	0	0.73399	0.01773	0	0	0	0	0	0	0.09449	0	0	0.15575	0	0	0	0.2647	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor|s__Flavonifractor_plautii|t__GCF_000239295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34085	0	0	0	0.01122	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15997	0	0	0.1648	0	0	0	0	0.135	0	0	0	0	0	0	0	0	0.73399	0.01773	0	0	0	0	0	0	0.09449	0	0	0.15575	0	0	0	0.2647	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens	7.14549	0.12487	0.32873	4.79092	6.85931	2.85271	0	0.54093	0.42818	0.9667	0.59356	0.33268	12.71893	0	7.72458	1.84762	3.5412	0	0.17866	0.83513	1.28659	0.58674	0	0	0.6655	0.21968	0	2.53655	0	3.46817	0	0	0	2.57318	9.42539	0	0	1.66888	1.90561	0	4.45049	1.40213	2.37902	0	1.36289	0.71052	0.74454	0.2008	4.48975	3.3729	0	0	3.05132	0	11.4145	1.92507	0	2.61664	0.82103	2.56106	4.40575	0	0	0	0.27477	4.47768	0	0	0.22629	0	0	1.33446	0	0.67617	2.9072	6.27188	1.58176	0	0	0.14448	0.31929	0	1.6814	1.05031	3.55474	0	1.81627	0	4.3894
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens|t__GCF_000146185	7.14549	0.12487	0.32873	4.79092	6.85931	2.85271	0	0.54093	0.42818	0.9667	0.59356	0.33268	12.71893	0	7.72458	1.84762	3.5412	0	0.17866	0.83513	1.28659	0.58674	0	0	0.6655	0.21968	0	2.53655	0	3.46817	0	0	0	2.57318	9.42539	0	0	1.66888	1.90561	0	4.45049	1.40213	2.37902	0	1.36289	0.71052	0.74454	0.2008	4.48975	3.3729	0	0	3.05132	0	11.4145	1.92507	0	2.61664	0.82103	2.56106	4.40575	0	0	0	0.27477	4.47768	0	0	0.22629	0	0	1.33446	0	0.67617	2.9072	6.27188	1.58176	0	0	0.14448	0.31929	0	1.6814	1.05031	3.55474	0	1.81627	0	4.3894
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii	0.12273	0.46832	1.02658	0.01975	0.37198	0.09296	1.7225	0.8493	0	0	0.82867	0.12075	0	0	0.40697	0	0.42088	0.127	0.04516	0.35719	0.32427	0	0.06527	0.1005	0.01149	0.08429	0	0.0944	1.58145	0	0	0.6112	0.41013	0.023	0.46376	0.20758	0	0	0.25256	0	0.79008	0.5729	0.2222	0	0.44506	0.46138	0	0.33667	0.11274	0.01162	0	1.33384	1.40299	0	0.01884	0.04247	0	0.4532	0.39747	0.01003	0.16241	0	0	2.55145	1.94161	0.50526	0	0.98265	0	0.22519	0.15298	1.14521	0	0.53321	0.8054	1.19786	0	0.75406	1.75658	0.0905	1.11902	0.0401	0	0.14714	0.63079	0	0	0	1.09845
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii|t__GCF_000173975	0.12273	0.46832	1.02658	0.01975	0.37198	0.09296	1.7225	0.8493	0	0	0.82867	0.12075	0	0	0.40697	0	0.42088	0.127	0.04516	0.35719	0.32427	0	0.06527	0.1005	0.01149	0.08429	0	0.0944	1.58145	0	0	0.6112	0.41013	0.023	0.46376	0.20758	0	0	0.25256	0	0.79008	0.5729	0.2222	0	0.44506	0.46138	0	0.33667	0.11274	0.01162	0	1.33384	1.40299	0	0.01884	0.04247	0	0.4532	0.39747	0.01003	0.16241	0	0	2.55145	1.94161	0.50526	0	0.98265	0	0.22519	0.15298	1.14521	0	0.53321	0.8054	1.19786	0	0.75406	1.75658	0.0905	1.11902	0.0401	0	0.14714	0.63079	0	0	0	1.09845
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus	0	0.08323	0.3553	0	0.11002	0	0	0	0.44116	0	0.02356	0	0	0	0.12398	0	0.35565	0	0.30393	0.00997	0	0	0	0	0.33495	0	0	0	0	0	0	0	0	0	0.75503	0	0	0.49029	0	0	0.65272	0	0	0	0.10975	0.15859	0	0	0.17904	0.05206	0	0.29553	0.8955	0	0.36221	0	0	0	0	0	0.02971	0	0	0.0065	0.44687	0	0	0	0	0	0	0	0	0.03679	0.06056	0	0	0	0	0	0.30015	0	0	0.15098	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus|t__GCF_000469345	0	0.08323	0.3553	0	0.11002	0	0	0	0.44116	0	0.02356	0	0	0	0.12398	0	0.35565	0	0.30393	0.00997	0	0	0	0	0.33495	0	0	0	0	0	0	0	0	0	0.75503	0	0	0.49029	0	0	0.65272	0	0	0	0.10975	0.15859	0	0	0.17904	0.05206	0	0.29553	0.8955	0	0.36221	0	0	0	0	0	0.02971	0	0	0.0065	0.44687	0	0	0	0	0	0	0	0	0.03679	0.06056	0	0	0	0	0	0.30015	0	0	0.15098	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale	0	3.89969	5.0539	9.82371	35.92727	8.6865	1.22596	9.2364	1.28645	3.63943	4.88271	8.08587	0	0	1.47006	9.63116	21.48854	1.06828	2.15966	22.30814	1.53207	6.27614	1.59251	3.57913	4.18337	4.60708	7.73735	4.67846	12.68084	1.69539	11.16916	0	1.83872	1.42833	18.77657	0	0	1.51642	3.29907	0	41.79973	0.80103	7.94904	0	11.43967	0.5742	7.55338	2.46192	4.70656	10.96602	6.79604	13.49245	3.42949	0	5.89287	3.06525	0	6.38441	4.36152	5.03647	22.164	0	3.27982	2.89424	5.36556	0	0	0	8.6969	0.57975	0	4.04905	15.06285	10.88324	3.45321	7.71716	0.90374	2.7377	13.00736	8.61153	12.60013	0	1.47364	2.32029	7.8212	0	6.00029	0.29943	4.27149
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale|t__Eubacterium_rectale_unclassified	0	3.89969	5.0539	9.82371	35.92727	8.6865	1.22596	9.2364	1.28645	3.63943	4.88271	8.08587	0	0	1.47006	9.63116	21.48854	1.06828	2.15966	22.30814	1.53207	6.27614	1.59251	3.57913	4.18337	4.60708	7.73735	4.67846	12.68084	1.69539	11.16916	0	1.83872	1.42833	18.77657	0	0	1.51642	3.29907	0	41.79973	0.80103	7.94904	0	11.43967	0.5742	7.55338	2.46192	4.70656	10.96602	6.79604	13.49245	3.42949	0	5.89287	3.06525	0	6.38441	4.36152	5.03647	22.164	0	3.27982	2.89424	5.36556	0	0	0	8.6969	0.57975	0	4.04905	15.06285	10.88324	3.45321	7.71716	0.90374	2.7377	13.00736	8.61153	12.60013	0	1.47364	2.32029	7.8212	0	6.00029	0.29943	4.27149
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_siraeum	0	1.8458	6.09675	0	0	5.07999	1.12336	0	0	26.5339	0	10.82349	2.5846	0	0	0	0.3799	0.03647	20.40544	0	0.12349	0.38628	0	0	0.08804	8.07656	1.31491	0.36559	11.09369	2.99827	0.3966	2.25859	0	15.33089	0.38546	0.96232	0	0	0.02461	8.60714	0	0.59764	26.8906	0	8.46549	0.78149	0.54849	0.03727	0	16.45003	0	0	5.06213	0	0	0	0.09054	0	0	10.31871	0	0	0.28924	0	2.27007	8.45592	3.41622	2.19423	7.64477	0	0.81649	9.62631	14.50756	0	0.32578	0	47.34246	0.14379	0	0	0.8667	0	36.283	0	0.50519	0	1.5319	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_siraeum|t__Eubacterium_siraeum_unclassified	0	1.8458	6.09675	0	0	5.07999	1.12336	0	0	26.5339	0	10.82349	2.5846	0	0	0	0.3799	0.03647	20.40544	0	0.12349	0.38628	0	0	0.08804	8.07656	1.31491	0.36559	11.09369	2.99827	0.3966	2.25859	0	15.33089	0.38546	0.96232	0	0	0.02461	8.60714	0	0.59764	26.8906	0	8.46549	0.78149	0.54849	0.03727	0	16.45003	0	0	5.06213	0	0	0	0.09054	0	0	10.31871	0	0	0.28924	0	2.27007	8.45592	3.41622	2.19423	7.64477	0	0.81649	9.62631	14.50756	0	0.32578	0	47.34246	0.14379	0	0	0.8667	0	36.283	0	0.50519	0	1.5319	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_3_1_31	0	0	0	0	0	0.50619	0	0	0	0	0	0	0	0	0	0	0.17108	0	0.20097	0	0	0	0	0	0	0	0.29761	0	0	0.01008	0	0	0	0	0.29855	0.48247	0	0	0	1.66032	0	0	0	0	0	0	0	0	0.27939	0	0	0.09461	0	0	0	0	0	0	0	0	0	0.65426	0	0	0	0	2.13922	0	0	0	0.50015	0	0	0	0	0	0	0	0.26672	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_3_1_31|t__Eubacterium_sp_3_1_31_unclassified	0	0	0	0	0	0.50619	0	0	0	0	0	0	0	0	0	0	0.17108	0	0.20097	0	0	0	0	0	0	0	0.29761	0	0	0.01008	0	0	0	0	0.29855	0.48247	0	0	0	1.66032	0	0	0	0	0	0	0	0	0.27939	0	0	0.09461	0	0	0	0	0	0	0	0	0	0.65426	0	0	0	0	2.13922	0	0	0	0.50015	0	0	0	0	0	0	0	0.26672	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum	0.49604	0.02851	1.20038	0	0	0	0.24615	0.21512	0	0	0.12104	0	0	0	0	0	0.87518	0	0.33635	0	0	0	0.05662	0	0	0.1619	0	0	0	0	0	0	0	0.48319	0	0.05635	0	0	0.46182	0	0	0	0	0	0	0.18116	0.114	0	0.38114	0	0	0.50741	0.60836	0	0.35535	0.27399	0	3.54488	0	0	0.47505	0	0	0	0.02976	0	0	0	0.38745	3.30784	0	0.32806	0	0	0	0.6367	0	0	0.61939	0.4831	0.27813	0	0	0.43907	0.22311	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum|t__GCF_000153885	0.49604	0.02851	1.20038	0	0	0	0.24615	0.21512	0	0	0.12104	0	0	0	0	0	0.87518	0	0.33635	0	0	0	0.05662	0	0	0.1619	0	0	0	0	0	0	0	0.48319	0	0.05635	0	0	0.46182	0	0	0	0	0	0	0.18116	0.114	0	0.38114	0	0	0.50741	0.60836	0	0.35535	0.27399	0	3.54488	0	0	0.47505	0	0	0	0.02976	0	0	0	0.38745	3.30784	0	0.32806	0	0	0	0.6367	0	0	0.61939	0.4831	0.27813	0	0	0.43907	0.22311	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_caccae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22671	0	0	0	0	0	0	0	0	0.03965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58821	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_caccae|t__GCF_000154305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22671	0	0	0	0	0	0	0	0	0.03965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58821	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus	0.91531	0	0	0.01159	0	0	0	0	0	0	0	0	0	0.47955	0	0	0	0	0	0	0	0	0	0.57149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04969	0	0	0	0	0	0	0	0.03966	0	0	0	0	0	0	0	0	0.28613	0	0	0	0	0	0.11996	0	0	0	0	0	0	0	0.33309	0	0.00873	0	0	0	0.10042	0	0	0	0	0.75292	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus|t__GCF_000332875	0.91531	0	0	0.01159	0	0	0	0	0	0	0	0	0	0.47955	0	0	0	0	0	0	0	0	0	0.57149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04969	0	0	0	0	0	0	0	0.03966	0	0	0	0	0	0	0	0	0.28613	0	0	0	0	0	0.11996	0	0	0	0	0	0	0	0.33309	0	0.00873	0	0	0	0.10042	0	0	0	0	0.75292	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95939	0	0	0	0	0	0	0	0	0.00801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05562	0	0	0	0	0	0	0	0	0.11949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica|t__GCF_000157975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05562	0	0	0	0	0	0	0	0	0.11949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta|t__GCF_000373885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus	0.31396	0	0	0	0	1.95669	0.07597	0.08786	0.05372	0	0	0	0	1.16877	0.11885	0	0	0.946	0	0	0	0	0	0	2.09406	0	0.11809	0	0.44478	1.01664	0.49645	0	2.96839	0.31574	2.62927	0.00731	1.62248	0	0.70794	6.15491	0.28243	0	0	0	0	0	0	0	5.16207	0	0.09254	0	0.2515	1.79206	1.13789	0.21572	0.06611	0	0	0	0	7.17695	0	0	0	0.13501	4.35622	0	0	2.25565	2.36191	0	0	0	0	0.16243	0	0.06385	0.87767	0	0	0	0	0	0	11.73845	0.39852	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus|t__Ruminococcus_gnavus_unclassified	0.31396	0	0	0	0	1.95669	0.07597	0.08786	0.05372	0	0	0	0	1.16877	0.11885	0	0	0.946	0	0	0	0	0	0	2.09406	0	0.11809	0	0.44478	1.01664	0.49645	0	2.96839	0.31574	2.62927	0.00731	1.62248	0	0.70794	6.15491	0.28243	0	0	0	0	0	0	0	5.16207	0	0.09254	0	0.2515	1.79206	1.13789	0.21572	0.06611	0	0	0	0	7.17695	0	0	0	0.13501	4.35622	0	0	2.25565	2.36191	0	0	0	0	0.16243	0	0.06385	0.87767	0	0	0	0	0	0	11.73845	0.39852	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum	0.55253	0.10905	0.20835	0.83976	0.39211	0.40093	0.05381	0.33827	0.09287	0.57674	1.26385	0.49409	0.45733	0	0.76976	0.95615	1.08747	0	0.39597	0.43613	0.2738	0.19037	0.41092	1.02994	0.42197	0.92182	0.63668	0.11544	0.04432	0	0	4.35605	0.21576	0	0.17303	0.63456	0	0.27399	0.56678	0	0.83802	0.3224	0.56686	0	1.12593	0.34355	0.43214	0.78136	2.01787	1.24461	0	0.01343	0.18507	0.05681	1.22394	0.34791	0	0.101	0.15821	0.06271	0.15401	0	0	0.39654	0.60265	0.20257	0	4.97374	0.3907	1.37992	0	0.97917	0.12777	0.26832	0.24576	1.23432	0.18232	2.45484	0.42298	0.22065	0.82648	0.50321	0.39464	0.53135	0.60977	0	0.40966	0	0.19655
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum|t__Ruminococcus_obeum_unclassified	0.55253	0.10905	0.20835	0.83976	0.39211	0.40093	0.05381	0.33827	0.09287	0.57674	1.26385	0.49409	0.45733	0	0.76976	0.95615	1.08747	0	0.39597	0.43613	0.2738	0.19037	0.41092	1.02994	0.42197	0.92182	0.63668	0.11544	0.04432	0	0	4.35605	0.21576	0	0.17303	0.63456	0	0.27399	0.56678	0	0.83802	0.3224	0.56686	0	1.12593	0.34355	0.43214	0.78136	2.01787	1.24461	0	0.01343	0.18507	0.05681	1.22394	0.34791	0	0.101	0.15821	0.06271	0.15401	0	0	0.39654	0.60265	0.20257	0	4.97374	0.3907	1.37992	0	0.97917	0.12777	0.26832	0.24576	1.23432	0.18232	2.45484	0.42298	0.22065	0.82648	0.50321	0.39464	0.53135	0.60977	0	0.40966	0	0.19655
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques	0	1.35255	1.33005	1.85064	0.83725	0	9.04664	0.86851	0	1.0925	1.3346	0.98846	0.41493	1.20587	1.10229	2.19582	1.5185	11.92515	1.67163	0.39433	0.80859	1.36467	0.33582	1.40623	1.64647	0.39764	2.06195	1.15641	1.93347	3.20913	0	2.00597	2.01902	1.1561	1.51849	6.80764	0.98931	2.1526	1.50132	1.02694	0	0	0.3801	0	1.52522	1.62636	2.29088	4.66495	4.40497	0.42396	2.18852	1.58433	2.08846	5.24844	1.39955	0.39623	0.59651	0.6092	0.65703	0.70489	1.57665	0.9524	0.92346	0.76132	3.2046	2.08059	6.15808	2.31656	1.77148	3.58863	17.12678	3.09392	0	0.8434	0.34408	1.86943	0.28682	3.13029	1.10796	0.99111	8.54391	0.60792	1.98997	0.37164	1.78773	1.06876	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques|t__GCF_000210035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.41777	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques|t__Ruminococcus_torques_unclassified	0	1.35255	1.33005	1.85064	0.83725	0	9.04664	0.86851	0	1.0925	1.3346	0.98846	0.41493	1.20587	1.10229	2.19582	1.5185	11.92515	1.67163	0.39433	0.80859	1.36467	0.33582	1.40623	1.64647	0.39764	2.06195	1.15641	1.93347	3.20913	0	2.00597	2.01902	1.1561	1.51849	6.80764	0.98931	2.1526	1.50132	1.02694	0	0	0.3801	0	1.52522	1.62636	2.29088	4.66495	4.40497	0.42396	2.18852	1.58433	2.08846	5.24844	1.39955	0.39623	0.59651	0.6092	0.65703	0.70489	1.57665	0.9524	0.92346	0.76132	3.2046	2.08059	6.15808	2.31656	1.77148	3.58863	17.12678	3.09392	0	0.8434	0.34408	1.86943	0.28682	3.13029	1.10796	0.99111	1.12613	0.60792	1.98997	0.37164	1.78773	1.06876	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_crossotus	0	18.52604	0	0	0	0	0	0	0	0	0	0.04921	0	0	0	0	0	0	0	0	0	24.51186	0	0	10.86228	17.13475	0	14.41488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.70402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.02908	0	0	0	0	11.46447	0	0	0	0	0	0	0	0	0	33.17667	0	0	0	0	0	0	0	19.06296	0	12.25007	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_crossotus|t__GCF_000156015	0	18.52604	0	0	0	0	0	0	0	0	0	0.04921	0	0	0	0	0	0	0	0	0	24.51186	0	0	10.86228	17.13475	0	14.41488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.70402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.02908	0	0	0	0	11.46447	0	0	0	0	0	0	0	0	0	33.17667	0	0	0	0	0	0	0	19.06296	0	12.25007	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus	0.10157	0.01709	0.11171	0.14703	0	0	0	0.17569	0	0	0	0.03689	0	0	0.02738	0	0	0	0.21032	0	0	0	0	0.14677	0.09065	0	0	0.09948	0	0	0	0	0.10127	0	0.08237	0	0	0.09465	0.03754	0	0.09567	0	0.17999	0	0	0.13895	0.27375	0.11528	0	0	0	0	0	0	0	0	0	0.02342	0.11275	0.0269	0.05964	0.13986	0.15241	0.17821	0.15808	0	0	0	0	0.12758	0	0.26039	0	0.14574	0	0	0	0.06922	0	0	0.21846	0	0	0	0.31201	0	0	0	0
