genus	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Myxococcaceae|g__Corallococcus	0	3	1	0	2	0	4	0	0	0	2	1	3	1	1	0	0	0	3	0	1	3	0	0	0	1	0	3	1	0	2	2	0	1	0	2	0	0	0	1	0	5	0	0	1	0	2	1	0	1	0	0	0	0	0	2	0	0	1	1	1	4	2	0	1	3	0	0	0	1	1	0	5	2	1	2	0	1	1	0	0	0	2	0	3	0	0	3	2
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Myxococcaceae|g__Myxococcus	1	0	1	2	1	8	6	1	2	0	5	3	2	1	1	2	2	0	4	0	1	4	1	0	8	4	0	5	0	4	1	2	0	4	3	5	0	11	0	0	2	13	3	3	1	2	6	0	0	2	0	1	1	2	0	3	2	0	8	7	1	3	14	1	2	2	0	1	1	0	4	3	6	3	1	4	1	4	0	0	1	1	8	1	3	4	4	16	2
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__Sorangium	2	2	3	0	0	1	8	0	7	0	3	4	2	0	0	2	0	0	0	1	1	14	2	0	4	2	4	1	2	2	3	2	1	1	1	5	0	3	1	2	0	7	3	19	2	5	5	5	1	1	3	0	0	0	1	0	2	1	5	1	1	4	9	3	1	2	0	2	1	4	2	3	4	2	3	0	3	11	0	3	0	2	3	3	3	1	1	9	2
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophaceae|g__Desulfobacca	0	1	1	0	0	1	1	0	4	0	1	1	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	1	1	0	0	0	0	1	0	2	0	0	1	0	1	0	0	2	0	0	0	0	0	8	1	1	0	0	0	0	0	0	1	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophaceae|g__Desulfomonile	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophaceae|g__Syntrophus	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	2	0	0	0	0	0	0	0	0	0	1	0
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophobacteraceae|g__Syntrophobacter	1	1	2	0	0	1	3	0	0	1	2	2	1	2	0	0	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	3	1	0	5	0	2	0	4	2	0	1	2	3	1	1	0	0	0	0	1	0	1	1	0	3	1	2	3	4	4	0	1	0	0	1	0	0	0	4	2	0	1	0	0	0	0	1	0	1	0	2	0	0	3	0
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|g__Nitratiruptor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|g__Sulfurovum	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Arcobacter	3	1	1	0	0	0	0	1	1	0	0	0	2	0	0	0	0	2	0	3	0	2	6	2	0	33	3	2	0	1	0	0	6	0	0	1	0	0	0	1	0	0	1	4	1	0	0	0	0	1	0	0	1	1	1	2	0	1	1	2	25	1	0	0	3	1	0	0	2	1	0	0	1	0	4	1	0	0	2	0	5	0	0	2	2	2	0	0	5
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter	409	100	88	273	92	31	169	114	99	85	109	64	27	491	223	31	161	229	126	587	54	86	31	517	68	182	332	58	307	335	110	165	105	86	187	246	273	70	17	75	204	244	125	90	209	23	25	131	15	64	156	275	127	1570	310	59	124	23	200	39	118	651	55	80	112	36	120	187	94	51	48	163	15	381	48	166	196	91	57	110	51	39	23	110	36	7	521	3	33
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Sulfurospirillum	0	3	0	0	0	1	3	0	1	0	0	0	2	0	0	1	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0	0	1	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	4	1	5	2	0	0	0	3	1	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter	0	1	1	1	0	0	2	1	4	0	2	1	1	2	0	1	0	1	1	1	0	1	1	0	0	0	2	1	2	1	0	0	6	0	2	0	0	1	0	0	0	2	1	2	0	0	0	0	0	0	1	0	1	5	3	0	3	0	1	3	2	1	0	0	1	3	2	1	1	0	2	1	0	0	0	0	0	0	0	3	1	0	0	1	0	0	1	1	2
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Sulfuricurvum	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Sulfurimonas	0	2	0	0	0	0	0	1	3	0	0	2	0	0	1	0	2	2	0	1	0	0	0	0	0	1	3	1	0	0	0	1	6	0	0	1	1	1	1	0	0	0	2	1	1	0	0	0	1	2	0	0	1	0	2	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	2	0	1	0	0	1	0	0	0	1	2
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Wolinella	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|g__Nitratifractor	0	0	2	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	3	0	3	0	3	0	2	0	0	0	0	0	1	0	2	0	1	1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	2	1	1	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Nautiliales|f__Nautiliaceae|g__Nautilia	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|g__Candidatus_Ruthia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|g__Simiduia	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	1	4	0	0	0	0	5	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	2	0	0	0	0	0	0	0	1	0	2	1	1	0	2	0	0	0	0	1	0	0	1	0	0	1	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Acidithiobacillales|f__Acidithiobacillaceae|g__Acidithiobacillus	0	0	1	1	0	1	0	1	1	0	1	0	0	2	1	2	0	1	3	0	0	4	1	1	0	0	1	2	0	0	0	0	2	1	0	0	0	6	1	1	1	3	4	6	2	2	1	2	0	0	0	0	0	0	2	0	1	1	1	1	1	3	0	1	1	0	3	1	0	1	0	1	1	3	1	1	1	2	0	1	0	1	0	0	0	0	0	4	1
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas	4	4	26	5	2	5	4	5	0	3	16	15	7	17	6	5	0	17	14	2	8	2	5	3	2	2	5	6	24	0	2	4	6	10	6	5	1	14	2	1	5	9	6	9	1	5	23	96	1	3	2	0	4	60	5	5	12	9	5	5	3	6	12	4	7	1	2	2	2	1	3	6	7	5	156	5	11	16	1	3	3	1	5	1	4	7	1	31	4
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Oceanimonas	0	0	1	0	0	0	1	2	0	1	0	2	3	0	0	0	0	0	1	0	1	1	0	0	1	0	2	3	0	0	0	1	0	2	0	1	0	1	3	0	0	4	4	0	0	1	1	1	0	0	2	2	0	0	1	0	1	0	1	1	1	0	4	0	0	0	2	0	0	0	1	2	0	4	0	0	2	0	0	0	0	2	0	1	0	0	0	7	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Tolumonas	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	2	0	0	0	0	0	0	0	1	1	0	0	3	2	2	1	0	1	1	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	4	0	3	0	0	2	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__Alteromonas	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	25	0	0	2	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__Glaciecola	1	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	3	0	0	0	0	0	2	0	2	0	1
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__Marinobacter	1	3	1	0	1	0	2	0	0	1	2	0	2	1	0	0	1	1	1	1	1	2	3	1	0	0	0	1	4	0	0	0	1	0	3	1	0	1	1	1	5	5	2	0	0	0	3	1	0	2	0	0	1	1	1	0	4	3	2	0	3	0	1	2	0	0	0	1	2	1	1	3	0	0	0	0	0	2	0	3	2	2	1	3	1	0	0	6	5
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__Saccharophagus	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Colwelliaceae|g__Colwellia	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Ferrimonadaceae|g__Ferrimonas	1	1	3	0	1	0	0	1	2	0	2	1	1	0	0	0	1	1	2	0	0	2	2	1	1	2	0	4	0	3	1	0	3	0	0	1	1	6	1	0	2	1	0	10	0	3	1	0	0	0	1	0	4	0	4	4	3	0	2	0	1	1	3	3	2	0	2	2	1	1	1	0	0	3	1	0	2	2	1	3	1	1	1	2	3	0	1	5	1
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Idiomarinaceae|g__Idiomarina	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas	2	0	3	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	1	0	0	1	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Psychromonadaceae|g__Psychromonas	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	2	0	0	1	0	0	2	0	2	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	4
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella	2	7	1	5	0	0	2	2	2	3	3	4	1	3	0	1	4	1	2	1	3	6	1	1	1	0	0	0	0	1	0	1	1	1	1	1	2	1	12	0	2	6	5	1	2	2	1	1	0	9	2	0	1	6	4	1	0	0	3	4	1	1	2	2	2	1	0	4	3	0	0	3	4	0	5	2	5	2	1	0	2	1	5	0	4	4	10	7	7
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|g__Teredinibacter	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	2	0	0	1	1	0	1	0	0	1	2	0	1	0	1	0	1	0	0	0	0	0	2	1	0	0	2	3	0	0	1	0	0	1	1	0	0	0	0	0	0	2	0	0	2	2	0	0	0	2	0	1	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae|g__Dichelobacter	0	1	2	1	1	2	2	1	1	0	1	1	0	0	0	1	1	1	2	1	0	3	1	0	1	0	0	3	1	0	1	1	2	2	2	3	1	3	3	0	0	0	0	10	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	1	2	1	0	1	1	0	0	2	1	0	1	0	0	1	0	2	1	0	0	0	1	0	1	2	0	3
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae|g__Allochromatium	1	0	1	1	1	0	1	0	4	0	1	0	1	0	0	1	0	0	2	0	2	0	1	0	0	1	1	0	0	1	1	1	0	0	0	0	2	0	2	2	0	2	3	2	1	1	0	0	0	0	0	1	0	0	0	1	1	0	2	1	0	0	1	2	1	0	0	1	0	0	0	0	1	2	0	1	1	2	0	2	0	6	2	2	1	1	0	4	1
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae|g__Nitrosococcus	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae|g__Thiocystis	0	0	0	0	0	1	1	0	2	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	2	0	1	0	0	0	1	0	0	0	3	1	4	0	2	2	0	0	0	1	0	0	1	0	0	1	0	2	1	1	0	0	0	1	1	0	0	0	1	1	0	3	1	0	0	1	1	0	1	0	1	0	1	0	1	1	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae|g__Thioflavicoccus	0	1	0	1	0	1	1	0	2	0	2	0	2	1	1	0	0	0	1	0	0	1	0	0	0	1	1	0	1	2	3	2	0	3	1	0	0	3	0	5	1	2	0	4	1	1	2	2	0	0	0	1	0	0	3	0	0	0	4	3	1	0	1	1	0	0	0	1	0	2	0	2	11	0	1	1	3	2	0	0	0	5	1	2	4	0	2	4	1
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Alkalilimnicola	1	0	0	1	0	1	2	0	2	1	0	0	1	0	0	1	0	1	0	1	0	3	2	0	0	0	0	2	0	0	0	0	1	2	0	1	0	1	1	0	1	0	1	4	0	0	2	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	2	3	2	2	0	1	1	0	1	0	1	2	1	1	0	1	2	1
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Halorhodospira	0	1	1	0	0	0	2	0	0	1	1	2	1	1	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	2	1	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	4	2	0	1	0	0	3	1	0	0	0	3	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Spiribacter	0	1	1	1	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	3	1	2	1	2	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	2	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Thioalkalivibrio	1	0	3	2	1	0	2	2	1	0	1	3	3	0	0	0	0	0	0	1	1	1	2	0	4	0	1	1	2	1	0	2	1	1	1	5	0	4	0	0	1	10	6	0	1	0	3	1	1	1	1	1	0	0	1	4	2	2	3	2	1	0	7	2	1	2	3	2	8	3	2	6	4	1	4	3	1	1	1	3	7	1	4	0	0	0	3	14	2
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Halothiobacillaceae|g__Halothiobacillus	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	1	1	3	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	1	0	0	1	0	0	1	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	1	1	1	0	0	0	1	2	3	1	0	0	0	0	0	0	0	0	0	0	0	2	1
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Buchnera	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	2	0	0	0	0	0	2
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Candidatus_Blochmannia	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Candidatus_Hamiltonella	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Candidatus_Moranella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Candidatus_Riesia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter	1	0	1	0	0	1	2	0	0	272	1	0	10	1	0	0	14	1	0	0	1	1	137	1	4	0	1	0	2	33	2	0	0	1	20	1	1	0	45	4	0	1	1	4	3	37	2	0	2	0	2	2	0	27	2	11	8	2	1	42	0	4	3	1	0	1	1	0	1	0	0	0	0	1	1	1	0	0	2	1	1	0	2	0	47	0	0	296	1019
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Cronobacter	0	2	0	0	0	0	1	1	1	8	0	0	2	0	1	0	1	3	1	2	0	1	19	1	0	0	0	1	0	4	1	3	0	2	27	0	0	2	47	0	0	9	1	8	0	8	4	0	1	2	1	0	0	12	0	16	9	4	1	7	0	1	2	2	1	1	1	2	6	1	1	1	6	2	26	0	4	1	3	0	1	3	6	1	2	1	0	433	2
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Dickeya	5	1	0	1	1	1	2	2	0	0	2	0	4	0	1	3	2	3	4	0	1	1	8	0	3	0	2	1	1	3	2	5	1	2	1	0	10	3	2	0	3	3	0	0	1	3	1	3	1	1	1	2	4	4	1	3	3	0	0	4	3	6	5	1	0	1	0	3	6	0	1	1	2	3	4	3	1	4	3	2	3	7	2	1	2	0	1	86	1
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Edwardsiella	0	0	1	1	0	0	0	0	0	0	0	3	1	0	1	1	0	0	0	0	1	0	13	1	0	0	2	0	0	3	0	0	2	2	4	1	0	0	39	2	0	1	1	0	0	5	1	1	0	1	1	0	0	0	0	2	3	0	2	89	0	1	1	1	1	0	0	1	1	1	2	3	3	1	0	0	0	4	1	0	1	2	0	0	2	0	0	47	3
