class	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
Nephroselmidophyceae	0	0	0.00518624376645	0	0	0	0.00482902442655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0452362032696	0	0	0	0	0	0	0	0.0315929951605	0	0	0	0	0	0	0	0	0	0	0	0.0147658613005	0	0	0	0	0	0	0	0	0	0	0.0268556122192	0	0	0.050951199684	0	0.0447632466341	0	0	0.0741475547977	0	0	0	0	0.0101759798942	0	0	0	0	0	0	0	0	0.0194717574382	0.0262483393219	0	0	0.0427814906186	0	0	0	0	0	0	0	0
Nitrospira	0	0	0.000295553748656	0	0.000172889824908	0	0.000275196526791	0	0.000219279817536	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000630264663113	0	0	0	0	0.000580293895706	0	0.000204730344879	0	0	0	0	0	0.000557782643477	0	0	0	0	0	0	0	0	0.003034484935131	0	0	0	0	0	0	0	0	0	0	0	0.0001154823887	0	0	0	0	0	0	0.000189505879412	0	0	0	0	0	0	0.000883107737224	0	0.00133041763605	0.000477252741798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oomycetes	3.58680364306e-05	0	9.31984398099e-05	4.67443480922e-05	0	5.06692170521e-06	2.64518258078e-05	3.18709052991e-05	2.29208384884e-05	0	0	0	0	9.4900702907e-06	0	0	0	0	0.000299638738368	0	3.63880835664e-05	0	0	0	0	0	0	3.05317096781e-05	2.999620857984e-05	0	0	1.56828482774e-05	0	0	1.04130243431e-05	4.89047603583e-06	1.00090009812e-05	0	2.83884373786e-05	0	0	0	6.91078099978e-05	0.00013774028422	5.26691944892e-05	0.000114121091463	0	0	0	0	0	8.9898482077e-06	0	0	0	0	0	1.51753880277e-05	2.698242718563e-05	3.73187610505e-05	9.27521905638e-05	1.98953911823e-05	0	2.97129510373e-05	5.5400062873e-05	2.74056914595e-05	2.58833335583e-05	4.57671814574e-05	0	0	0	1.10459371423e-05	0	0	0	0	0	0	0	0	0	0	0.0001723413459034	3.10999086065e-05	0	0	2.75601468316e-05	7.83440912245e-05	0
Opitutae	0	0.000258494480821	0.000214168288081	0.000185955088838	0	0	0	0	0	0	0.000312513157618	0	0	0	0.000166222081237	0.000238304458701	0	0	0.000287365843742	0	0.000407102038066	0.000859288057307	0.000228355594457	0	0.000220399475156	0.000285535810023	0	0.000841001346064	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00245220441159	0.000958173111889	0	0	0.000395569478119	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000367015990293	0	0	0.000437422414027	0	0	0.000491760516058	0	0	0.00552409225949	0.000197465813516	0	0.000423740276589	0	0	0.000257348759671	0	0	0	0.000140725460356	0.000725768998008	0.000294446842452	0	0	0.00055433299156	0.000394514096215	0.000168311856575	0	0.00407155348549	0
Pelagophyceae	0	0	0.0135239444588	0.0117423840654	0	0	0	0	0	0.0156557424601	0.0197340634514	0	0	0	0	0.015048055399	0	0	0	0	0.0771210163915	0	0	0	0	0.0189858097687	0	0	0	0	0	0	0.0972592184369	0	0	0	0	0.112756327152	0.0493782015289	0	0	0	0.0201683764097	0	0	0	0.0500116668311	0.0217096238057	0	0.0207372171668	0	0	0	0	0	0.0790188443289	0	0	0.0520562903718	0.0145908987443	0	0.0348375448328	0	0	0	0	0	0	0	0	0	0.0133788247012	0	0.0243432689345	0	0	0	0	0	0	0.0185932416936	0.0267586955037	0	0.0135236182096	0	0	0.0359531188597	0	0
Phycisphaerae	0.000615462317366	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000254940297398	0	0	0	0.000440742488125	0	0	0.00131791848141	0	0	0	0	0	0.000644935774123	0.00021167783955	0	0.00109447185511	0	0	0	0	0	0	0.000782482143802	0	0	0	0	0	0	0	0	0.000404903595891	0	0	0.000503676901711	0	0	0.000704483369529	0	0	0	0	0	0	0.000354391749557	0	0	0.000670889207323	0	0	0	0	0	0	0	0	0	0.00274524477807	0.000591262664407	0	0	0	0.00033249402024	0	0	0	0	0.00135862455128	0.000328469054693	0	0	0	0.00208155869693	0
Planctomycetia	0	0.000256385891959	0	0.000202899216228	0	0	0	0	0	0.00020670925313	0.000340989187968	0.000186064984102	0	0	0	0	0	0.000248329720579	0.000309625259799	0	0	0	0.000148491163655	0.000226473910221	0	0.000623107358024	0	0	0	0	0	0	0	0	0.000154523199581	0	0	0.000253009900998	0.000127120624595	0	0	0.000318915494463	0	4.4056244068e-05	0	0	0.000171668580541	0	8.96170618015e-05	0.000358322899886	0	0	0	0	0	0.000332666587566	0	0.000136818746895	0	0.000248963148513	0.000600149310338	0	0	0	0.000165384014182	0.000123542553127	0	0	0	0	0	0	0.000290978074208	0.000210316327575	0	0	0.000174291051637	0	0	0	0.000191467848092	0	0	0	0	0	0	0.00146231227914	0
Pucciniomycetes	6.31509376865e-05	0	9.42197889867e-06	9.44361953218e-06	0	8.55122500133e-06	1.01272622316e-05	6.43688393515e-06	1.505995806927e-05	0.000110755479495	0	0.000100705373466	0	0	5.85013199085e-05	0	2.9106646155e-05	1.0139450622e-05	0.000113779656465	8.82397273525e-06	7.1639117941e-05	6.25399142861e-05	3.01383777913e-05	6.67382558467e-05	0.0001275461731471	0	1.69329799727e-05	0.000184992302254	2.61614629451e-05	4.419710839239e-05	5.23227470478e-06	0	0	1.03207479817e-05	1.89278232398e-05	8.25344526303e-06	3.125852649631e-05	0	1.72006168125e-05	6.996870607158e-05	1.191736739894e-05	0	0	0.0006961232146284	0	0	0	0	6.06301591429e-06	1.44473842789e-05	1.37966635555e-05	0	5.3886089399e-05	0.0003281598058268	1.501570284124e-05	0	7.93123576582e-06	0	2.41780185221e-05	0.0001352874338454	5.61987568085e-05	0	5.77310225296e-05	6.04127135966e-06	2.41052135031e-05	0	0	0	0	1.73743624215e-05	1.407581076886e-05	6.0241726934e-05	0	2.54395195415e-05	2.61386100117e-05	4.58007098168e-05	0.000106124487759	7.62976243624e-05	6.47768624168e-05	2.16532789027e-05	2.59074017094e-05	2.7963720033e-05	0.0001618979622424	1.08761478383e-05	1.73559938452e-05	7.40460119121e-06	2.762584711344e-05	0.000119414165277	1.5769136242e-05
Raphidophyceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00506539879787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rubrobacteria	0	0	0	0	0	0	0.000368301010329	0	0.000293466561098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00388309457552	0	0.000547989422274	0	0.000401590156008	0	0	0.000264870580572	0.00034648910403	0	0	0	0.000526675676834	0	0	0.000589880437266	0	0	0.00219172114563	0.0019503076367	0	0	0	0.000289599884751	0	0	0	0	0	0	0	0	0.000426751541945	0.000393214717685	0	0	0	0	0	0	0	0	0	0	0.000782602109808	0	0.000355993408489	0	0	0.000495025309734	0.000400382729007	0	0	0.000543811227916	0.000391316352981	0	0	0	0	0	0	0.000662006436546
Saccharomycetes	0.0003299156825269	0.0002925919515887	0.000537341541427	0.000971607188152	0.0002833130337232	0	0.0017513458427594	0.0082539021594	0.0015467379806304	0.000270690821211	0.000546673100015	0.000541512966123	0.0003174322313128	0.00137946224279	0.00163335016071	0.000792581438061	0.000261480824123	0.0001452267816086	0.001270606617046	0.000583974659602	0.00374440248518	0.000270724793199	0	0.000406032532757	0	0.0012470063015	0.0003648783976233	0.000529926870406	0.0001739301486249	0	0	0.133166479833099	0.0001386448596538	0.000295646987012	0.000469744586641	0.000341385552222	0.000100337463582	0.0001607362819104	0.00163637079165	0	0	0.00023985105278	0.001989874729921	0	0	0.000315874094561	0.000210810916828	0.0010044307842942	0.0007956127602122	0.000956134676472	4.17375639063e-05	0.000771160806598	0.0003118836854561	0.000189724801143	0	0.001456340022834	0.0001054590118626	0.023275070143279	0.000605575140159	0.00454103040595	0.000268310545479	0.0001738155320472	0	0.000815311130799	0	0	0.000116649703087	0.001098685225072	0.00219858710899	0.00136543911414	0.000810765937092	0.000950597018013	0	0.000350749864659	0.000162159101711	0.000186268800274	0	0.0001366008234032	8.86731075305e-05	0.000332586083119	0.000886140310552	0.0003434464123099	0.009026531580954	0.00171472385124	0.0006604635783071	0.0001060556868599	0.001283501033605	0.000427590595099	0.0066530063685
Schizosaccharomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000664377104286	0	0	0	0	0	0.000155708247477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000186666055039	0	0	0	0
Solibacteres	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000234408181526	0	0	0	0	0.000171791494325	0	0	0	0	0	0.000131758022082	0	0	0	0	0	0	0.000389968524619	0	0	0	0	0	0.00015249695728	0	8.52390318732e-05	0	0.000293192715441	0.000190936622309	0	0	0	0	0	0	0	9.37397145628e-05	0	0	0	0	0	0	0	0	0	0.000254556975597	0.00049471729936	0	0	0	0	0	0	0	0	0	0.000379977180168	0	0	0.000307693686981	0	0	0	0	0	0	0.000633320059221	0	0	0	0	0	0	0
Sordariomycetes	0.00179503671385	0.00254387399593	0.00207572065741	0.00230137052035	0.00100363526027	0.00124626446739	0.0027978186641094	0.0011725555057073	0.00113725793888	0.0009139957522341	0.0050883509701072	0.00490652392918	0.0064145724513111	0.000448242696307	0.0006189333876062	0.0019198954430182	0.00135646404899	0.0017008219708092	0.00467048552222	0.00248230803704	0.00327791299462	0.0049272905502877	0.00296231538393	0.00170219359448	0.00210325008676	0.0025043612261352	0.00134869789755	0.0074664605939959	0.00121416586545	0.00117240366203	0.00187979212552	0.00311252901446	0.002148117277856	0.00346305820853	0.00119751473889	0.00109097124998	0.000184990402772	0.0056260166301579	0.00253598512251	0.000488990271953	0.00133116734153	0.0199640982105	0.00423850907201	0.00358602325830831	0.00531565185975	0.00572130228269	0.0037125860722976	0.00192236450016	0.000780882568571	0.0069578566602847	0.0016600296699	0.000337235328091	0.00109582534575	0.000855047727918	0.0018705633496702	0.0045619604673867	0.000736184804187	0.0014431612887	0.00217160085207	0.0070599796287771	0.00250793324759	0.000575834595029	0.0108104526360573	0.00178139824358	0.0028052580759439	0.00155808337077	0.00062129885872	0.0020948740729395	0.0022899095874405	0.00141329734037	0.000885783096112	0.0031357371709751	0.0140067908693722	0.00218431197098	0.00448960700257	0.001705015782623	0.00315728373543	0.00200413116617	0.00190947710692	0.00153295766298	0.00390748476702	0.0024010472494	0.0075383795726101	0.00210760397669	0.0027928484918619	0.000100386447919	0.0012486631804787	0.0214508813308	0.00545156884165
Spartobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000361772990349	0	0	0	0	0	0	0	0	0	0	0	0.000957551025835	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000372272230141	0	0	0	0.000300259495291	0	0	0	0	0	0	0	0	0	0	0	0	0.000208582430696	0	0	0	0.000332028228996	0	0	0	0	0	0.000441378621409	0	0	0	0.000679321378159	0.000146310220221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000544157870393
Sphingobacteriia	0.000437844485647	0.001005426741075	0.000245273575554	0.002367760214664	0	0	0	0	0.000286912719935	0.000890342968964	0.00083109276649	0.003534850299268	0.000183048875227	0.000706116733078	0	0.000385175374784	0	0.000776586158589	0.000187569530063	0	0.00099767611782	0.001633888876604	0	0	0	0.00176340051714	0.000387483684162	0.00216409255352	0.000142057691539	0.000558861782691	0	0.000803034413979	0	0.000576727542924	0	0	0	0.008001919374172	0	0.000587044630611	0	0.001652528081392	0	0	0	0.006193347261282	0.000172317349128	0.001464111149096	0	0.000314221807598	0.00020575948519	0	0.000100973295055	0	0.001563532724429	0.000201527858347	5.46212450407e-05	0	0	0.00023783346405	0.00076237294707	0	0	9.32678021973e-05	0.00046401376469	0.000319563464338	0.000184768475516	0.000285409773545	0.00266374658687	0.000332140184064	0	0	0.0030292985981	0	0	0.000642594201439	0.000481909693097	0.000446275652345	0.000180872496296	0	0.001472557009768	0.001735001079982	0.000712892134894	0.001591578960848	0.000677718563185	0.002264482971614	0.000310495210459	0	0.00184471839644
Spirochaetia	0.088767494581302	0.043321494520397	0.044593219843621	0.020986030015127	0.012212202795124	0.02031496669703	0.147995901796301	0.086956318675599	0.004645653478906	0.06667371922224	0.062062109129215	0.076115975247555	0.096685709862596	0.00161248525856	0.03239658477058	0.017939437893235	0.03066698376829	0.046274354902097	0.013374545229952	0.05312272836178	0.015019113114688	0.311203666753888	0.004634740596917	0.024485329580253	0.05721686927604	0.11672884159103	0.007582631984183	0.133321021316715	0.012835051329946	0.018397314046754	0.008163262477595	0.047030256893886	0.009854434453082	0.023166266449632	0.058610466580395	0.03457719177823	0.0034013165426	0.051764064014822	0.077856722378523	0.008347590690141	0.012444339885402	0.25123256706894	0.04482220973321	0.00014196544782	0.069939934904324	0.035188261174179	0.012293580716913	0.06586558210726	0.004406768050573	0.035830087147708	0.006180262457366	0.00640720646376	0.005515420057323	0.013581163592798	0.007699944870158	0.058525629984162	0.001901105351852	0.006608219672953	0.032058950557682	0.068648877695281	0.021985274563061	0.030071905745837	0.227874027834251	0.013854025726672	0.042001363019437	0.0084114163634	0.02376132571145	0.050706021743433	0.118947112348732	0.05906917909693	0.018508938360098	0.048562878446611	0.118266526691124	0.069349550637166	0.055123997199415	0.016180289889161	0.096766008313825	0.096569636638334	0.009021867503596	0.010221580734256	0.030271144125685	0.019611179869969	0.09442898651599	0.02653710447937	0.024257193753439	0.009674319730429	0.124525606119286	0.098108198423761	0.111459371355411
Synergistia	0	0	0.000638077971756	0	0	0	0.011476037588232	0	0.000512124689084	0.000799068138445	0.00201445078523	0.00368887590523	0.000903853990998	0	0.00049999469971	0	0	0	0.00172878834965	0	0	0.00138473649796	0	0	0	0.00460138895508	0	0.00948687316408	0	0	0	0	0.0028366311803	0	0	0	0	0.008166694362782	0.000630065097135	0	0	0.00304186903522	0	0.000218361904581	0	0.00481051056531	0	0.00166208680856	0	0	0.000505377002347	0	0.00049346695705	0	0	0	0	0	0	0	0.000686193903264	0	0.00140980612166	0.00088517621607	0	0	0	0	0.00093705629234	0	0.000925386590408	0.000682854395169	0.010095497125	0	0.000709576645235	0.000751808515742	0.000863862246817	0.000698702706843	0	0	0.002783689602306	0	0.0080254451265	0	0	0.000542466682403	0.00122336332634	0.0021870930114	0.00214358019418
Thermococci	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000886113516109	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00144296874133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermodesulfobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000840130837203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000772305652401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermoleophilia	0	0.000242163650421	0	0	0.000352100840815	0	0.00112090955641	0	0.000148858978388	0	0	0	0	0	0.000155720717305	0	0	0	0	0	0	0.00201250266601	0	0	0	0	0	0.000393934824691	0.000129295467797	0.000138982010866	0	0	0	0	0	0	0	0	0.000183140646558	0.000133576382436	0	0.00643239018492	0.000299212962914	0	0.000552024622481	0.000370578700605	0.000247320172743	0	0	0	0.000146897632302	0	0	0.000325584489496	0	0	0	0.000197112575928	0	0.00108233453109	0	0	0	0	0	0.000177985776338	0	0	0.00163424156666	0	0.000139131251322	0.00158787904304	0	0	0.00120545156081	0	0.000251098324822	0.00162473199757	0	0	0	0	0.00082986484221	0	0	0	0.000177797144755	0.00508576818505	0
Thermomicrobia	0	0	0.000319480586212	0	0	0	0.0002974753259	0	0	0.000369840751267	0	0.000426839893397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000177416040503	0	0	0	0	0	0	0.000380525683879	0	0	0	0.000731603833554	0	0	0	0	0.000787628031909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000411489387554	0	0	0	0	0	0	0	0	0	0	0.00200254310248	0.000287534522683	0	0	0.000399830060771	0.000323387608113	0	0	0	0	0	0	0	0	0	0.00202454855477	0
Thermoprotei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001650266001115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermotogae	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000386122107055	0	0	0	0.000716929445487	0.000789110076158	0	0	0	0	0.000550860057069	0	0	0.000588287269468	0.001957801232428	0	0	0	0	0.000642596261804	0	0	0	0	0	0	0	0	0	0.000976327985686	0	0	0	0	0.000456214931081	0	0	0.00146327962744	0	0	0	0.000492819872546	0.000901699063796	0.000247214601719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000682994938669	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tissierellia	0.01141367123226	0.00713608593063	0.013006132004928	0.01151937567135	0.003931062438242	0.0604995952095	0.2673602912855	0.00491672460075	0.00250520326006	0.00825466458982	0.01227179422573	0.02272055987798	0.0171540383439	0.00352742817401	0.01177255889135	0.0249224830058	0.008477109562049	0.01127858564358	0.01486102865224	0.02021304983682	0.01714643554871	0.00921776525298	0.00421447158011	0.01778278246294	0.00274581884772	0.00887121479224	0.006645464642467	0.03539392867715	0.000870384657865	0.00229047768148	0	0.00816049444366	0.01363815183646	0.002850196413303	0.01372846435497	0.10616976540711	0.000434672247351	0.00080435965152	0.004901215221174	0.009419592526464	0.005451418554975	0.02648375756174	0.007903125526756	0.00223481650105	0.004452466710582	0.02445735936096	0.0237556902504	0.003225661396105	0.003018215096747	0.02305563432284	0	0.00196514600011	0.004271361596271	0.00104216551203	0.0024488718323	0.00778849494824	0.001517063020111	0.00391570269336	0.010882049557	0.00714316406538	0.01430888055545	0.013874346324395	0.01173497568	0.006859576503737	0.006293333245079	0.0069540378454	0.00238855627651	0.00132505556125	0.00550065215398	0.10083429023661	0.003697832250477	0.011956085936586	0.04166631519274	0.017116166306547	0.02859746571716	0.00507665841145	0.004941940474588	0.09415040446026	0.00210995577238	0.00832701015112	0.000928458530971	0.00989054019955	0.02417277708895	0.00131751299447	0.01163502725012	0.00424580757053	0.00233510985769	0.00213975723452	0.01215582824326
Trebouxiophyceae	0	0	0.00847157990287	0.00735558661627	0	0	0	0	0	0	0	0	0	0	0.0399327992599	0.0188526068092	0	0.0332215393644	0	0.0396694743702	0	0	0	0.0063387351925	0.00871805896693	0	0	0.121224103367	0	0	0	0	0	0	0	0	0	0	0.0077327916605	0	0	0.0193997400803	0	0	0	0.0156470337932	0	0	0	0	0.0806324237447	0	0	0	0	0	0	0	0	0	0.00842166074072	0.0109113522896	0.0519076698742	0	0	0	0	0	0.0345014877785	0	0	0	0.0136655791716	0	0	0	0.00818545579951	0	0	0.0219542341599	0	0	0.0135262192416	0	0	0	0	0.0268422019822	0.127606471208
Tremellomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22804586013e-05	0	0	0	0	0	0	0	0	0.000155506963646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ulvophyceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00728471497792	0	0	0	0	0	0	0	0	0	0.138238666134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified	0.708603380851573	1.54615809074837	3.04522910251249	0.065143847277052	9.0742991734967	0.188169908822128	4.55808281622779	0.858196249483832	0.289321506328322	0.38191570925273	0.0936716093300939	2.39374549937135	2.54127418072198	33.5858358042999	0.030747129375501	0.114207032302063	0.019730627577078	0.0514183610953466	1.0721723897806	0.269306525167116	0.122273491729189	0.317540416954189	3.51126030341578	1.63590894414303	0.0869316483362163	0.38165609597891	0.162500536689186	0.0567878914014887	0.24314982228829	1.0229390891074	0.84009713700054	0.0339117444228858	0.10057238507971	0.0780151101210147	0.1835996826179	0.45526545580194	0.1554759141144	4.46839130854818	1.47744005633098	0.048269680544229	9.46274875159457	0.142801478983308	1.19262000300627	1.67810491781765	0.264084627613598	0.486108565635473	2.33916332034982	0.11953870293337	0.211553886309465	0.224784736010943	0.069499603528191	0.1527565123448	8.76800274163432	0.103427777919733	0.0911729510166475	0.003286825697893	44.1664439305686	12.6770339542543	0.212413988838601	10.422973049176	0.847254391958252	0.260920641994196	0.11238969132748	1.99338822279634	1.67414261684695	0.047938238202024	0.0698370826974843	0.0484821589235492	0.412084376647964	0.152996695169242	0.270314010832484	0.739225206634685	0.311966016919758	0.069705010042895	1.21650635084459	0.043621423203107	0.172261093915515	0.057879748749531	1.51254361611797	0.02831902160838	0.0710366199024184	0.484869305977647	1.03345734836137	0.17511083069635	0.294328896983393	0.000650080557851	0.00121316166184	0.88783771738161	0.649196386723715
Ustilaginomycetes	6.51956331235e-05	0	0	0	0.000100903095155	6.31594267011e-05	0	0	0	0	0	0	0	0	0	0	0	0	9.33752879647e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.63306939511e-05	0	0	8.57467820831e-05	0	0	0.000128534461328	8.57824940479e-05	0	0	0.000106708513487	0	0	0	0	0	0	0	6.83680921932e-05	0	0	6.91807559888e-05	0	0	0	0	5.1006171086e-05	0	0	0	0	0	0.000275376292697	0	5.17482650589e-05	0	0	0	0	0	0	0	0	0	0	6.40957652803e-05	0	0	0.000220498531431	0.000116470985673
Verrucomicrobiae	0.899615508011	0.050869187818	4.56903407216	0.003476162270586	0.003491316335205	0.00478139819975	6.20355802763	0.39950777617	0.000989910562492	0.00221771790741	0.00768744194264	3.83670295239	2.63420708203457	0.00233827638746	8.88472140919	2.38120994535986	0.305644419772988	0.108750377858	2.35158704876576	0.511780455698	0.109245958488	0.34174841379911	0.878336558382	0.048653655527646	0.000985737794713	0.0989721802197	0.00129109603827	1.19685872606503	1.96415903788	1.66177721361	0.727925781327318	3.80785033752	5.00967601102409	0.642659832837	0.003355204972208	0.0222354047707	0.733367402006	0.099521252568522	0.0240442153754	0.002060370317895	0.00309305371289	13.738983414	0.0178559758668	0.0106056529459	0.445179208809453	0.73720707372373	0.00649404663777	0.0011532307139	0.13159836026	0.0418598796056	3.03717045385593	0.00167240445192	0.00102716882458	0.003623282843327	0.0301147345333	1.99055162331	0.799314757074925	0.438053537038	0.459034372589	0.0155015791392	0.201395480431	9.09574345817065	0.014780323828204	4.61751051625738	0.055431902837573	0.166121265754	0.00394221552797	5.48985519133	5.69745166618056	8.17105992	11.3430394395	0.00021879097248	0.004926881204007	0.048707965339	7.99767945467	0.00260819310659	9.37320684657	1.92365234819	0.00409106977929	0.00102180521257	0.166589751124	0.077567759945219	0.0485329429645	0.175506916609046	0.00176446633964	0.000752775650698	2.57957794432	2.9483936482524	6.01658920556
