species	ERR688358	ERR688359	ERR688360	ERR688361	ERR688362	ERR688363	ERR688364	ERR688365	ERR688366	ERR688367	ERR688368	ERR688369	ERR688370	ERR688371	ERR688372	ERR688373	ERR688374	ERR688375	ERR688376	ERR688377	ERR688378	ERR688379	ERR688380	ERR688381	ERR688382	ERR688383	ERR688384	ERR688385	ERR688386	ERR688387	ERR688388	ERR688389	ERR688390	ERR688391	ERR688392	ERR688393	ERR688394	ERR688395	ERR688396	ERR688397	ERR688398	ERR688399	ERR688400	ERR688401	ERR688402	ERR688403	ERR688404	ERR688405	ERR688406	ERR688407	ERR688408	ERR688409	ERR688410	ERR688411	ERR688412	ERR688413	ERR688414	ERR688415	ERR688416	ERR688417	ERR688418	ERR688419	ERR688420	ERR688421	ERR688422	ERR688423	ERR688424	ERR688425	ERR688426	ERR688427	ERR688428	ERR688429	ERR688430	ERR688431	ERR688432	ERR688433	ERR688434	ERR688435	ERR688436	ERR688437	ERR688438	ERR688439	ERR688440	ERR688441	ERR688442	ERR688443	ERR688444	ERR688445	ERR688446	ERR688447	ERR688448	ERR688449	ERR688450	ERR688451	ERR688452	ERR688453	ERR688454	ERR688455	ERR688456	ERR688457	ERR688458	ERR688459	ERR688460	ERR688461	ERR688462	ERR688463	ERR688464	ERR688465	ERR688466	ERR688467	ERR688468	ERR688469	ERR688470	ERR688471	ERR688472	ERR688473	ERR688474	ERR688475	ERR688476	ERR688477	ERR688478	ERR688479	ERR688480	ERR688481	ERR688482	ERR688483	ERR688484	ERR688485	ERR688486	ERR688487	ERR688488	ERR688489	ERR688490	ERR688491	ERR688492	ERR688493	ERR688494	ERR688495	ERR688496	ERR688497	ERR688498	ERR688499	ERR688500	ERR688501	ERR688502	ERR688503	ERR688504	ERR688506	ERR688507	ERR688508	ERR688509	ERR688510	ERR688511	ERR688512	ERR688513	ERR688514	ERR688515	ERR688516	ERR688517	ERR688518	ERR688519	ERR688520	ERR688521	ERR688522	ERR688523	ERR688524	ERR688525	ERR688526	ERR688527	ERR688528	ERR688529	ERR688530	ERR688531	ERR688532	ERR688533	ERR688534	ERR688535	ERR688536	ERR688537	ERR688538	ERR688539	ERR688540	ERR688541	ERR688542	ERR688543	ERR688544	ERR688545	ERR688546	ERR688547	ERR688548	ERR688549	ERR688550	ERR688551	ERR688552	ERR688553	ERR688554	ERR688555	ERR688556	ERR688557	ERR688558	ERR688559	ERR688560	ERR688561	ERR688562	ERR688563	ERR688564	ERR688565	ERR688566	ERR688567	ERR688568	ERR688569	ERR688570	ERR688571	ERR688572	ERR688573	ERR688574	ERR688575	ERR688576	ERR688577	ERR688578	ERR688580	ERR688581	ERR688582	ERR688583	ERR688584	ERR688585	ERR688586	ERR688588	ERR688589	ERR688590	ERR688591	ERR688592	ERR688593	ERR688594	ERR688595	ERR688596	ERR688597	ERR688598	ERR688599	ERR688600	ERR688601	ERR688602	ERR688603	ERR688604	ERR688605	ERR688606	ERR688607	ERR688608	ERR688609	ERR688610	ERR688611	ERR688612	ERR688613	ERR688614	ERR688615	ERR688616	ERR688617	ERR688618	ERR688619	ERR688620	ERR688621	ERR688622	ERR688623	ERR688624	ERR688625	ERR688626	ERR688627	ERR688628	ERR688629	ERR688630	ERR688631	ERR688632	ERR688633	ERR688634	ERR688635	ERR688636	ERR688637	ERR688638	ERR688639	ERR688640	ERR688641	ERR688642	ERR688643	ERR688644	ERR688645	ERR688646	ERR688647	ERR688648	ERR688649	ERR688650	ERR688651	ERR710415	ERR710416	ERR710417	ERR710418	ERR710419	ERR710420	ERR710421	ERR710422	ERR710423	ERR710424	ERR710425	ERR710426	ERR710427	ERR710428	ERR710429	ERR710430	ERR710431	ERR710432
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parauberis	1	4	2	1	1	0	0	1	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	1	0	4	4	1	0	0	1	0	1	1	0	1	1	1	0	0	3	0	0	0	2	0	0	3	0	1	0	2	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	2	0	5	2	1	4	0	1	0	1	0	1	0	0	2	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	3	0	0	3	3	0	2	0	0	0	8	0	6	1	2	0	1	0	0	6	1	1	1	0	3	2	2	3	11	1	3	0	2	2	0	1	2	2	0	5	1	1	2	1	0	7	0	16	0	3	1	0	4	0	6	0	3	0	0	0	6	3	3	6	0	1	1	1	1	0	0	2	5	1	5	0	0	1	1	0	4	2	0	0	1	1	1	2	3	1	2	3	1	0	5	0	2	0	3	1	1	1	3	1	1	1	2	1	0	0	0	1	0	1	0	1	2	2	0	0	1	1	0	1	0	0	1	0	2	0	0	2	0	0	0	0	2	1	1	0	0	0	0	0	1	0	1	1	0	0	2	0	3	2	1	2	0	2	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_pasteurianus	7	4	11	9	18	47	15	63	7	1	2	8	1	7	10	10	15	7	10	4	15	40	4	19	4	7	6	7	16	8	8	16	41	16	39	14	18	15	19	37	2	8	3	13	87	16	23	39	2	53	6	3	91	1	4	36	132	9	39	17	8	5	5	12	7	9	14	7	4	4	2	4	6	9	17	3	3	2	8	45	3	11	35	61	8	4	26	4	1	23	2	11	11	40	54	44	10	31	14	2	26	19	48	8	9	2	22	14	15	8	31	16	9	14	1	15	14	6	15	4	25	4	2	8	20	8	31	3	3	15	0	12	2	1	7	10	6	8	7	0	3	10	14	3	13	1	26	9	28	16	31	54	22	60	30	4	3	16	0	28	27	21	46	21	12	16	35	66	9	18	10	15	27	11	32	11	27	41	95	33	35	35	29	28	51	69	15	18	26	24	101	24	31	41	1	59	19	14	145	5	7	55	116	15	62	44	11	25	16	40	12	36	30	18	7	6	7	16	13	18	8	9	12	8	75	8	25	128	2	16	58	12	3	61	8	17	28	77	148	38	40	64	22	6	44	36	78	17	17	1	44	45	16	26	60	30	28	21	6	12	35	19	27	2	63	2	7	41	35	13	50	3	3	17	16	25	5	0	20	28	40	12	12	0	14	34	46	3	28	6	63	3	1	3	2	1	2	23	3	2	14	6	27	8	5	14	75	28	10
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_pneumoniae	22	6	6	12	12	37	50	1	15	2	1	2	1	8	9	5	0	38	2	1	1	2	2	4	13	10	24	51	6	39	89	297	7	21	16	6	22	18	3	4	0	11	1	39	8	1	7	28	1	89	5	59	71	2	14	30	51	23	5	3	4	2	1	15	8	18	19	8	4	3	2	2	20	3	2	0	12	1	7	18	3	4	12	5	9	21	7	4	0	7	3	6	9	54	57	8	2	13	2	3	2	5	5	23	12	6	10	5	3	2	31	6	6	6	1	16	34	5	10	7	1	1	3	1	12	6	8	1	0	2	0	21	3	6	0	94	2	2	2	1	4	2	1	6	38	1	4	5	24	35	23	40	67	2	54	1	2	2	7	10	9	16	3	97	3	0	2	2	4	13	15	11	63	102	7	69	152	935	9	43	20	11	50	25	11	5	5	16	8	54	16	2	15	62	3	131	7	162	131	6	16	58	65	30	3	2	11	7	0	38	12	54	49	12	16	1	8	8	50	1	0	65	2	19	33	8	4	4	9	51	9	6	4	10	9	11	8	72	115	19	8	30	11	3	5	3	12	52	17	4	13	10	5	4	56	12	25	22	2	28	38	12	11	11	2	2	3	5	31	16	12	5	1	10	7	40	20	17	3	238	9	4	5	1	14	2	6	9	78	2	22	0	0	1	1	1	0	17	1	0	4	1	10	5	16	2	44	4	1
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_pseudopneumoniae	12	1	8	2	2	23	27	2	15	0	0	0	4	2	7	2	0	11	2	0	0	0	1	6	8	7	11	33	1	7	31	180	5	9	12	0	10	13	3	2	1	5	0	11	4	2	2	12	1	44	4	5	47	0	9	15	16	8	3	0	2	0	2	5	3	6	6	0	0	1	2	0	6	1	1	0	6	2	3	9	3	1	8	0	6	7	5	0	0	0	2	0	8	23	27	4	1	8	3	0	0	1	7	8	7	1	4	1	2	2	8	1	1	2	1	11	23	3	7	4	0	1	1	0	11	1	6	2	0	0	1	17	2	6	1	49	0	0	1	0	4	0	0	1	20	1	6	5	7	3	13	33	47	3	41	1	0	3	1	3	13	7	3	50	2	1	3	4	6	7	11	9	21	54	4	12	65	566	9	16	17	2	20	12	6	6	1	5	2	13	6	2	7	21	3	59	5	20	76	5	16	24	19	19	3	0	2	6	1	28	4	5	34	6	5	2	9	4	12	2	0	34	5	0	26	8	7	0	8	22	6	4	3	2	7	3	10	45	32	6	6	26	5	1	2	0	9	28	7	2	12	8	3	3	12	3	5	5	4	16	28	4	13	8	0	0	0	2	14	6	7	5	0	1	1	18	6	5	0	123	6	4	2	1	6	0	3	9	28	1	8	0	0	0	0	0	0	11	1	0	1	0	5	0	5	4	15	2	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_pyogenes	30	47	21	8	10	10	206	8	10	31	5	3	4	59	13	15	14	9	15	8	6	116	6	18	45	7	1	12	14	14	26	240	34	23	58	5	31	22	4	1	4	7	2	23	13	15	3	94	47	30	19	12	22	7	285	1	10	8	3	51	73	21	10	14	94	25	46	22	8	2	2	14	17	11	75	44	2	24	10	55	13	258	6	20	1	181	14	14	8	19	13	14	34	1380	17	135	29	12	11	6	10	41	113	21	101	10	146	12	8	8	16	18	9	5	28	8	8	12	8	6	34	3	9	8	17	5	10	46	16	17	7	167	3	2	7	32	7	6	10	5	0	55	15	2	26	4	25	40	37	10	12	8	316	8	25	38	13	2	7	97	14	26	50	13	9	10	36	255	27	28	50	16	1	6	11	17	64	559	46	32	53	5	51	22	16	5	22	15	15	25	8	15	6	116	88	33	36	30	18	18	421	4	3	4	3	79	103	34	44	30	244	68	98	52	27	28	10	53	25	39	242	19	41	24	76	41	758	27	1	377	38	26	16	30	24	26	52	2120	34	209	93	19	27	15	19	57	151	27	149	10	251	32	20	10	28	45	10	24	40	12	17	15	13	6	42	13	20	17	25	8	22	63	15	40	14	276	9	5	6	54	22	13	31	14	0	66	96	1	61	8	90	7	7	33	2	14	3	34	5	3	21	33	92	7	74	9	53	6	11
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius	4142	352	355	173	500	1020	141	229	150	146	68	135	35	320	663	97	141	804	159	33	60	195	37	317	3376	140	27	86	24	2497	10016	4903	98	598	175	749	232	2420	40	795	203	683	37	568	157	96	385	12325	71	10428	389	8824	1031	18	1188	4132	1601	893	112	393	588	157	31	261	1224	1462	166	83	142	59	62	55	752	77	74	20	787	92	390	84	249	123	96	63	53	12203	157	379	12	216	286	1927	285	3446	10948	2706	187	933	249	259	368	12	335	3454	426	50	431	467	44	55	1115	133	1439	775	174	121	2617	548	475	1710	110	10	19	248	1653	644	22	791	106	753	358	376	731	557	117	7854	76	117	175	4	93	81	21	351	599	70	286	392	629	371	872	1232	241	317	439	238	121	285	29	681	1201	206	320	2217	259	46	284	389	90	597	5730	253	12	226	49	5032	20274	15347	107	947	182	2090	452	3523	41	1454	768	1319	142	720	166	228	639	23370	109	15933	796	23415	1525	45	2119	9162	1705	1519	180	569	761	532	110	788	2935	3471	472	160	577	123	64	26	1555	111	53	3566	180	878	124	639	255	94	39	27976	389	511	26	468	584	3577	467	5784	19463	4522	777	1758	373	1234	905	11	416	6687	637	79	949	1281	62	91	1978	258	3793	2009	200	220	4048	1081	858	2734	317	1	38	909	4404	1219	41	1261	56	2007	2121	626	3072	943	180	19053	283	89	347	4	37	126	114	901	1507	21	740	1	25	101	7	136	65	791	164	18	8	125	460	7	504	268	1727	767	49
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sanguinis	25	1	3	104	13	44	44	20	10	12	1	3	1	12	4	10	46	38	7	1	0	7	1	21	6	6	52	421	4	3	296	79	7	144	59	7	4	45	5	40	0	0	1	64	39	29	34	56	1	28	2	59	14	0	3	15	309	18	133	30	13	8	7	33	14	3	5	8	1	7	8	2	16	1	114	6	14	3	5	8	5	6	21	11	12	103	60	11	1	63	6	13	10	174	85	28	2	11	18	1	4	1	18	61	22	1	51	27	4	0	63	2	39	7	7	9	30	11	64	21	4	2	1	4	37	16	4	10	14	2	1	36	1	32	3	10	5	4	3	0	3	2	2	3	446	2	14	8	8	234	18	42	49	38	24	28	4	5	2	10	12	20	164	77	13	4	1	14	0	30	8	12	130	867	2	4	559	217	12	188	60	14	3	48	10	60	1	1	1	77	34	50	43	81	2	56	16	153	26	0	7	9	307	18	195	44	26	33	23	86	47	8	18	26	6	18	15	0	22	3	21	36	5	19	33	12	9	15	12	204	134	24	2	111	12	14	8	220	144	46	11	19	36	6	7	1	12	122	38	1	72	102	6	6	116	4	120	23	7	18	35	29	118	32	15	0	0	17	96	49	7	14	8	17	2	68	10	50	4	17	12	3	2	4	24	1	6	8	1095	4	45	1	1	3	1	10	1	153	4	1	9	2	9	3	23	13	311	16	2
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_I-G2	24	1	8	10	9	21	7	3	1	2	0	0	0	1	13	3	1	13	6	2	0	2	3	3	28	0	3	550	7	19	188	111	6	62	3	8	28	22	0	3	1	10	2	13	3	8	11	18	5	109	11	99	2	0	13	27	22	12	5	1	5	0	1	7	4	7	71	6	0	0	2	0	18	1	1	0	21	0	1	2	1	3	3	0	15	66	2	4	1	0	6	13	16	15	53	7	7	4	17	3	4	0	23	57	4	3	0	2	13	0	82	2	14	9	1	7	83	0	7	3	1	1	0	1	8	7	6	7	0	3	1	7	3	5	0	20	0	0	1	1	1	2	2	2	96	0	2	3	12	26	11	41	7	1	9	0	1	1	1	9	9	2	1	57	1	4	1	15	4	5	40	3	12	1227	10	25	354	278	7	79	0	15	42	20	2	3	10	23	1	20	4	8	14	31	0	152	12	234	5	0	16	64	25	9	3	3	9	2	0	8	5	12	165	15	7	3	1	1	39	0	1	79	3	5	5	4	2	3	17	131	6	2	17	7	12	28	39	12	75	7	19	8	39	6	3	0	23	95	7	6	4	11	9	0	171	0	22	13	1	9	123	2	15	14	3	0	0	7	22	22	7	3	1	15	7	2	17	3	0	81	1	1	2	3	5	0	7	3	206	6	8	3	0	2	1	1	0	16	2	0	4	2	1	1	4	7	42	3	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_I-P16	15	1	5	13	5	20	10	0	4	3	0	0	2	1	11	4	0	34	3	1	0	1	3	2	30	2	6	518	5	22	171	82	8	46	0	5	28	17	3	1	1	7	0	16	8	4	5	19	5	107	6	100	9	0	18	27	14	3	4	1	5	0	2	3	6	8	48	4	0	6	1	1	23	0	2	1	16	3	3	1	5	2	6	0	11	64	1	4	3	1	4	16	22	12	40	2	8	6	18	0	2	1	18	46	14	8	2	2	4	2	69	0	6	7	3	2	44	4	1	8	1	0	1	5	15	12	2	4	0	6	3	2	4	3	1	59	3	0	1	1	0	1	0	3	82	3	4	3	10	23	14	20	1	2	5	0	3	3	0	9	19	3	1	38	1	1	3	7	2	6	53	5	17	1190	5	31	292	284	6	74	1	13	50	21	1	4	7	20	5	30	6	7	21	31	0	175	17	287	12	1	24	73	24	10	0	4	5	3	0	9	15	12	129	18	6	2	1	1	51	3	2	91	1	5	5	5	6	2	15	130	1	2	8	5	8	37	26	23	64	7	28	9	33	9	1	0	28	103	8	8	5	15	5	2	136	1	6	10	1	4	92	7	8	11	1	0	0	5	25	22	3	1	1	11	12	5	13	6	2	120	4	2	2	1	1	3	3	5	188	2	6	1	1	0	0	2	0	7	0	1	2	0	4	1	5	3	37	2	1
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_suis	6	12	19	11	17	35	19	25	1	60	7	7	4	17	11	22	7	11	27	5	4	12	31	200	41	48	1	15	13	15	26	42	4	11	52	75	17	42	5	15	14	30	77	11	11	6	21	227	12	13	39	13	7	5	41	8	33	16	24	30	21	8	7	4	34	28	15	6	30	4	11	10	19	10	9	9	11	50	4	11	12	58	6	14	21	13	9	15	16	8	31	8	15	21	86	70	5	12	18	24	10	3	12	10	14	50	42	21	41	19	6	71	8	12	55	17	19	19	20	23	21	17	20	10	22	12	10	39	26	7	19	43	4	6	5	17	20	1	0	3	6	4	6	0	12	2	13	13	26	20	17	37	29	27	10	111	18	13	10	10	24	50	19	23	34	17	21	39	78	328	54	71	5	27	12	34	38	60	7	11	38	165	27	53	7	16	54	36	352	22	9	26	34	288	30	21	74	58	15	35	43	8	23	45	39	33	28	21	16	15	82	53	21	11	95	39	25	19	44	14	22	12	102	8	10	44	94	10	24	26	10	28	64	23	52	13	44	35	131	96	18	7	33	62	28	3	27	18	21	75	58	55	79	20	12	98	27	27	111	34	21	26	27	35	59	37	25	48	36	22	11	53	27	34	69	78	17	2	15	31	43	14	1	5	10	14	41	1	19	6	21	13	1	1	2	4	4	11	4	34	40	4	22	16	6	41	28	20	120
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus	609	13997	2776	42	83	816	6410	202	448	96	8	325	62	34	11540	153	25	95	587	26	10	82	22	1493	910	457	192	79	563	528	6792	602	50	24	31	179	1105	351	2	276	66	138	5	56	92	52	559	2855	47	10501	2297	3166	91	10	248	448	143	86	4937	293	495	1844	5	705	1214	3050	67	8	24	11	59	89	585	66	27	2	272	130	19	119	1805	884	29	14	2059	444	3027	1066	343	39	190	614	104	3709	717	1227	348	5385	2743	139	85	23	6952	164	926	25	1719	372	23	234	157	25	545	1354	365	105	101	74	819	113	467	10	51	98	128	52	604	1978	16	44	18	10195	49	50	13	713	10	53	79	31	3	35	20	38	3247	3	75	21564	5048	44	173	950	12458	113	1413	132	5	807	92	62	22585	335	46	246	1065	64	21	145	62	2510	1472	859	580	74	1104	1050	13821	1865	18	40	24	308	2115	520	7	550	253	283	26	86	140	38	972	5268	23	16419	5371	8237	133	21	409	999	157	64	7739	380	792	5834	8	2262	2992	7579	207	11	105	30	14	353	1227	24	10	1258	215	91	277	5245	2251	11	2892	831	7325	1995	1107	30	338	1058	189	6398	1253	2146	1365	11350	6375	522	154	18	9291	357	1677	13	3837	1127	10	393	288	37	1431	3518	682	40	147	142	1592	202	1169	17	91	372	302	69	947	3562	6	123	109	19535	191	86	10	1760	33	187	155	142	5	49	96	71	8576	1	158	9	99	385	582	71	590	62	161	119	3	514	1739	2796	286	2271	142	659	564
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_uberis	0	1	1	1	1	1	0	4	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	3	0	1	0	0	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	5	1	0	3	0	0	1	6	1	0	0	0	0	3	0	0	1	1	0	0	2	0	0	0	1	2	2	0	1	5	2	0	2	0	0	1	0	0	0	0	0	1	1	0	1	0	2	0	3	0	6	0	0	0	0	0	0	5	0	0	0	3	1	3	1	8	0	0	0	1	1	0	0	1	2	0	0	1	0	0	0	1	3	4	1	0	0	1	0	2	3	2	0	1	0	1	0	1	0	0	3	0	1	0	0	1	0	0	1	2	0	0	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	1	0	1	3	3	0	1	4	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	3	0	0	3	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Alkaliphilus|s__Alkaliphilus_metalliredigens	0	1	4	1	0	10	1	1	0	3	1	2	3	0	6	3	0	2	10	1	3	0	1	2	1	8	2	0	3	0	1	3	1	13	0	0	0	0	0	0	8	14	13	1	1	0	1	1	8	0	4	11	0	2	10	6	0	1	15	4	2	0	0	1	1	1	1	1	0	2	1	0	2	0	1	0	0	2	0	1	5	0	3	0	3	3	0	0	0	6	0	0	2	2	1	4	2	0	4	1	3	3	3	0	2	4	3	0	3	0	1	1	1	1	1	0	3	12	4	1	0	1	0	0	0	2	0	2	4	5	2	4	1	1	1	16	0	1	0	0	0	1	1	0	0	0	5	3	2	11	3	12	1	5	3	1	5	3	4	0	10	2	4	1	2	2	7	0	0	3	2	13	2	0	4	0	1	4	1	14	3	3	0	0	2	2	7	5	10	2	2	7	3	2	16	1	12	9	0	2	12	7	1	0	20	1	4	0	2	3	5	0	3	2	1	2	0	0	0	0	2	1	3	0	0	7	0	0	13	5	1	3	0	17	0	0	2	2	0	3	1	0	1	1	4	2	5	0	5	4	1	3	5	0	3	1	7	1	1	0	2	15	5	2	0	0	2	0	0	2	0	2	5	8	1	2	2	0	0	20	2	0	2	0	3	0	2	0	0	0	6	0	0	2	0	0	2	2	0	1	0	0	6	0	1	3	6	2	2
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Alkaliphilus|s__Alkaliphilus_oremlandii	1	3	2	2	3	11	3	0	1	2	0	0	2	0	1	1	1	0	0	1	2	0	0	1	4	1	0	0	3	0	1	1	0	2	1	4	2	3	0	6	0	6	1	0	2	3	1	0	5	0	5	1	0	0	2	1	0	2	0	3	3	0	0	2	1	1	1	0	1	1	0	0	1	1	1	1	0	3	0	0	0	5	2	1	3	1	0	2	0	3	0	1	2	1	1	1	0	1	0	1	3	0	1	2	3	3	2	0	2	1	6	1	2	0	2	2	3	1	2	2	1	1	1	2	0	2	0	0	0	0	1	2	0	0	1	2	1	1	0	0	0	2	0	0	0	0	0	1	2	12	5	7	5	0	1	2	3	1	1	2	3	5	7	1	8	4	3	0	2	3	0	1	1	3	1	0	8	4	0	4	0	4	3	1	5	9	1	4	7	1	0	2	3	1	5	1	12	3	3	3	3	1	1	3	5	2	2	2	0	5	4	1	3	3	2	2	1	3	2	4	4	2	4	2	0	3	3	1	2	2	1	4	1	2	1	1	3	1	1	4	0	2	5	2	3	0	2	5	1	5	3	0	5	1	9	2	3	2	3	1	5	6	1	0	1	1	1	1	6	2	0	2	1	2	4	4	0	0	1	5	3	1	0	0	0	0	2	1	1	0	5	0	0	0	0	0	1	0	0	2	1	1	3	1	3	5	2	5	6
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Candidatus_Arthromitus|s__Candidatus_Arthromitus_sp_SFB-mouse	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	2	0	5	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	1	4	0	0	0	0	0	1	0	1	1	0	2	2	1	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Candidatus_Arthromitus|s__Candidatus_Arthromitus_sp_SFB-rat-Yit	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	2	5	0	0	0	0	0	1	0	2	4	0	2	3	2	0	0	5	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	2	0	1	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	3	1	1	0	0	0	0	4	1	0	0	0	0	4	1	5	3	0	2	0	1	0	0	1	0	0	2	0	2	0	0	0	1	0	1	1	4	9	0	0	0	1	0	2	0	3	4	0	3	4	2	0	1	7	0	3	1	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	1	3	1	4	0	0	1	0	0	0	4	0	0	0	0	0	0	1	0	0	4	0	1	0	3	1	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	1	4	1	0	2	0	0	0	4	1	0	0	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	1	0	0	1	0	0	1	0	2	6
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_acetobutylicum	0	2	0	5	2	8	1	4	0	1	2	0	1	1	0	2	0	4	3	0	1	0	0	2	1	1	0	0	0	0	1	1	1	2	1	0	0	0	0	3	0	0	6	0	1	1	6	1	0	0	2	2	0	1	0	0	0	0	3	2	1	0	0	0	0	0	2	0	0	0	1	0	0	0	2	0	0	0	1	2	1	2	0	1	2	2	0	5	1	2	3	0	2	1	0	2	1	0	2	1	1	0	5	0	0	0	4	0	1	0	0	1	1	0	0	1	0	1	0	0	0	1	2	0	1	0	0	2	2	2	1	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	6	3	11	7	11	0	8	2	3	3	4	3	1	5	4	2	5	8	0	5	5	3	5	6	0	1	0	2	0	3	3	0	1	2	1	1	1	0	3	3	6	14	0	0	3	15	3	2	0	4	7	1	4	1	0	0	0	9	1	5	2	2	4	4	0	3	1	1	2	2	1	0	0	0	1	3	2	1	2	0	3	4	3	4	3	3	6	2	4	7	2	3	9	2	4	0	2	1	0	4	0	1	1	6	1	4	1	2	2	1	0	2	0	2	6	1	0	3	2	7	1	0	0	0	2	0	9	2	5	3	0	1	5	0	3	0	0	3	5	1	2	1	0	3	0	0	0	1	0	1	0	1	1	2	0	2	6	2	1	3	1	5
