species	ERR688358	ERR688359	ERR688360	ERR688361	ERR688362	ERR688363	ERR688364	ERR688365	ERR688366	ERR688367	ERR688368	ERR688369	ERR688370	ERR688371	ERR688372	ERR688373	ERR688374	ERR688375	ERR688376	ERR688377	ERR688378	ERR688379	ERR688380	ERR688381	ERR688382	ERR688383	ERR688384	ERR688385	ERR688386	ERR688387	ERR688388	ERR688389	ERR688390	ERR688391	ERR688392	ERR688393	ERR688394	ERR688395	ERR688396	ERR688397	ERR688398	ERR688399	ERR688400	ERR688401	ERR688402	ERR688403	ERR688404	ERR688405	ERR688406	ERR688407	ERR688408	ERR688409	ERR688410	ERR688411	ERR688412	ERR688413	ERR688414	ERR688415	ERR688416	ERR688417	ERR688418	ERR688419	ERR688420	ERR688421	ERR688422	ERR688423	ERR688424	ERR688425	ERR688426	ERR688427	ERR688428	ERR688429	ERR688430	ERR688431	ERR688432	ERR688433	ERR688434	ERR688435	ERR688436	ERR688437	ERR688438	ERR688439	ERR688440	ERR688441	ERR688442	ERR688443	ERR688444	ERR688445	ERR688446	ERR688447	ERR688448	ERR688449	ERR688450	ERR688451	ERR688452	ERR688453	ERR688454	ERR688455	ERR688456	ERR688457	ERR688458	ERR688459	ERR688460	ERR688461	ERR688462	ERR688463	ERR688464	ERR688465	ERR688466	ERR688467	ERR688468	ERR688469	ERR688470	ERR688471	ERR688472	ERR688473	ERR688474	ERR688475	ERR688476	ERR688477	ERR688478	ERR688479	ERR688480	ERR688481	ERR688482	ERR688483	ERR688484	ERR688485	ERR688486	ERR688487	ERR688488	ERR688489	ERR688490	ERR688491	ERR688492	ERR688493	ERR688494	ERR688495	ERR688496	ERR688497	ERR688498	ERR688499	ERR688500	ERR688501	ERR688502	ERR688503	ERR688504	ERR688506	ERR688507	ERR688508	ERR688509	ERR688510	ERR688511	ERR688512	ERR688513	ERR688514	ERR688515	ERR688516	ERR688517	ERR688518	ERR688519	ERR688520	ERR688521	ERR688522	ERR688523	ERR688524	ERR688525	ERR688526	ERR688527	ERR688528	ERR688529	ERR688530	ERR688531	ERR688532	ERR688533	ERR688534	ERR688535	ERR688536	ERR688537	ERR688538	ERR688539	ERR688540	ERR688541	ERR688542	ERR688543	ERR688544	ERR688545	ERR688546	ERR688547	ERR688548	ERR688549	ERR688550	ERR688551	ERR688552	ERR688553	ERR688554	ERR688555	ERR688556	ERR688557	ERR688558	ERR688559	ERR688560	ERR688561	ERR688562	ERR688563	ERR688564	ERR688565	ERR688566	ERR688567	ERR688568	ERR688569	ERR688570	ERR688571	ERR688572	ERR688573	ERR688574	ERR688575	ERR688576	ERR688577	ERR688578	ERR688580	ERR688581	ERR688582	ERR688583	ERR688584	ERR688585	ERR688586	ERR688588	ERR688589	ERR688590	ERR688591	ERR688592	ERR688593	ERR688594	ERR688595	ERR688596	ERR688597	ERR688598	ERR688599	ERR688600	ERR688601	ERR688602	ERR688603	ERR688604	ERR688605	ERR688606	ERR688607	ERR688608	ERR688609	ERR688610	ERR688611	ERR688612	ERR688613	ERR688614	ERR688615	ERR688616	ERR688617	ERR688618	ERR688619	ERR688620	ERR688621	ERR688622	ERR688623	ERR688624	ERR688625	ERR688626	ERR688627	ERR688628	ERR688629	ERR688630	ERR688631	ERR688632	ERR688633	ERR688634	ERR688635	ERR688636	ERR688637	ERR688638	ERR688639	ERR688640	ERR688641	ERR688642	ERR688643	ERR688644	ERR688645	ERR688646	ERR688647	ERR688648	ERR688649	ERR688650	ERR688651	ERR710415	ERR710416	ERR710417	ERR710418	ERR710419	ERR710420	ERR710421	ERR710422	ERR710423	ERR710424	ERR710425	ERR710426	ERR710427	ERR710428	ERR710429	ERR710430	ERR710431	ERR710432
Propionibacterium freudenreichii	0.00261084793027	0.00296753994219	0.00086505114846	0.10749825449	0	0.00471150679826	0.00180253063472	0.00148852542099	0.00686767294813	0	0.673639944146	0.00181048943961	0.0193945795587	0.00256604345113	1.21074945248	0.00188613181637	0.00453675702532	0.0762522616954	0.00193004672202	0.0634980190102	0	0.00918384615645	0.00428926762637	0.000797496522518	0.00845103051268	0.0016092474958	0.0139241150459	0.000170511037911	0.00111397217344	0	0.0535262082824	0.0011690853259	0.00192696753603	0	0.000784422399754	0.131644429389	0.00117890980664	0.0120540370198	0	0	0.219577315438	0.0596939895359	0.00447958777612	0.00018057699992	0.0155874925479	0.00494471591599	1.07734116005	0.00371517865933	0.00551922843465	0.0414129379314	0.00172010122147	0.0146784103276	0.00164852822045	0	0	0	0.00283180822056	0.000208348501542	0.00895011346059	0.000899158944468	9.11325925784	0.0393814131545	0.000546092875906	0.0186368000275	0.0061674847197	0.000829990527522	0.000416188837067	0.0435318020918	0	0.00154534451796	0.0234030382618	0.0070737377045	0	0.00373206045522	0	0.0330207330859	0.605517494813	0.00251769885707	0	0.406113818733	0.00409404971136	0.206868463071	0.424847577228	0.0766712946082	0.00171350360638	0.0013517571089	0	0.00135944881135	0.0025099811231	0.000333412343665	0.000256127580285	0.0067084480328	0.00191696790892	0.000712943027861	0.00668890782777	0.000986132493463	0.00151629326428	0.0117289004554	0.00242955105949	0.002019800157	0.00158356637183	0.0100798186443	0.00666113222275	0.00361423285242	0.00125368478844	0.227311570834	0.0319500148307	0.00047098450481	0.00132711311603	0.0020788548024	0.00130529880161	0.327224167898	0.416594435558	0.0137036718955	0.00586676688263	0	0	1.40149254268	0.0125100617424	0.0180014605827	0	0.0118203761809	0.00252887525213	0.000968910209681	0.00658624364774	0.00112836379818	0.00223981630912	0.00164964104235	0.000770668178128	0.00093627134481	0	0.0126352953987	0.034334597252	0	0	0.234785500242	0	0	0	0.00191400331125	0.00104453931922	0.00116987552054	0.00856920625997	0.00240669729441	0	0	0.0290494911816	0.00147529185426	0	0.0829945037789	0	0.0025541135936	0.000629504119887	0.000267528769884	0.00353219430634	0	0.310974876361	0	0.00783301123861	0.00132027699498	0.787252727438	0.00242765752312	0.000557627769617	0.0473364513281	0.00102052008751	0.0518574535569	0	0.0102367672708	0.00720789607937	0	0.00283136891213	0.00219226873041	0.00456287368586	0	0	0.000118727252515	0.0299173300765	0.000506194442901	0.00166031740246	0	0	0.116624578085	0.00129365280261	0.00736670421456	0	0.00385756907662	0.129817399569	0.045177446557	0	0	0.00322036179491	0.00523248164156	0.620703511369	0.000842688331589	0.00219513493543	0.0289494970107	0.00353359283105	0.00559596720299	0.000182430750964	0	0.000477962060723	0	0.000465951383776	0	0.00663228534894	0.000395063435888	5.7170588972	0.0380196531561	0	0.00737412747004	0.00242181953715	0.000696001808053	0.000260556453305	0.0203444164577	0.000592205614609	0	0.0141965369527	0	0	0.00148582017652	0.0194495630443	0.274577082003	0	0	0.347471423894	0.00598802296946	0.141730908579	0.0388489933697	0	0	0.000831721738699	0.00092925283348	0.000580032845374	0.000512433442524	0.00016560787292	0.00388745462006	0	0.000247970317372	0.00267749443169	0.00230217396397	0.000511062033762	0.00489484713133	0.00241631257271	0	0	0.00312822853915	0.00304659860657	0.0010854875391	0	0.123142870001	0.0125088489507	0	0	0.000633264803454	0.000148403170678	0.200713749459	0.279942230875	0.00660182865852	0.00451916027495	0	0	0.703227078567	0.011762116127	0.00610095824339	0	0.0016476604218	0.00353672627218	0.00121753361897	0.00442941434281	0.00139438663992	0.000344810334119	0.000528546733734	0	0.00156366671716	0.000740517357054	0.00407642710127	0.0136348002717	0.000741266348196	0.000432252185603	0.112001527	0.00085334112725	0.00043123535085	0	0	0	0.000487403058228	0.00476859220055	0.000631942853091	0.000801689778545	0	0.0143293972399	0.0252943980685	0	0	0.0316490049097	0.00178594635506	0.00160145750303	0	0	0.0107579826816	0.0117749314836	0.000651194822235	0	0.00584429974448	0.00115160063648	0.00257524014391	0.000304974702408	0	0.005755861873
Propionibacterium phage PA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0150518692065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Propionibacterium propionicum	0	0.00045018345572	0.00229653354363	0.00199850026935	0.0104998862671	0.00527551889666	0.0113936892452	0.000846799281984	0	0	0.00610106957025	0	0	0.0182959439638	0.00517054905152	0.0114452422623	0.00639077892744	0.022091026106	0.00390390747867	0.00535156283323	0.00134699053786	0.00107170240465	0	0.00725893664299	0.00587603089621	0.00244126991677	0.00275520538809	0.000388004457128	0.00802714133197	0	0.0181348089701	0.00399044826747	0.0010962222767	0.00144196735402	0.00327246972997	0.00144715935854	0	0	0.00552905429248	0.00427247512044	0	0	0.0215195585941	0.00986183862567	0.00967362047987	0.000267902194841	0.0148916109317	0.00986303807225	0.00488414018742	0.00268580550272	0.00478396943748	0.0172765293261	0.000625214947052	0.00174394638745	0.000959116778188	0	0.00322194452855	0.00616336588481	0.00129310026078	0.0044331536843	0.0481098040671	0.00362076475758	0.00497062178387	0.00614619692566	0	0.0025182340334	0.00726074568282	0.00927512155358	0.000462538340113	0.0228571926647	0	0.00643862542045	0.000326276484159	0.0021231119531	0.0041075444848	0.00357809306713	0.00451171729892	0.000954853509993	0	0.00603059051872	0.000310538945196	0.000659295774957	0.0048733816389	0.0188393209782	0.000649857280723	0.000512662591266	0.000731465753623	0.00226855076346	0.00190385301934	0.00113803901192	0.000971380347392	0.00169614808717	0.00678554266258	0.0127082470889	0.00380521707318	0.00411396810648	0.011501279762	0.00283071157895	0.00859994697271	0	0.00150144436874	0	0	0.00509124976788	0.015214977023	0	0.0130215212483	0.0035724781485	0.0238236333823	0	0.00115510028422	0.000289281756596	0	0.00103944116847	0.000556252283157	0.00323366524374	0.00342852043287	0.00148574444419	0.00417517892247	0.0254467241256	0.00154208599981	0	0.000959092229817	0.000734930877046	0.00562021949363	0.00085587847825	0.00441721677085	0	0.000584561742052	0	0.0049299300053	0.00043563792488	0.00520864687343	0.000339725148962	0.00788241970477	0.00348622173189	0.00153945650272	0.00055746504097	0.00171423720748	0	0.011092151434	0.000887365654481	0.00389991200999	0	0.000626464523445	0.00119622268078	0.00275430166523	0	0.00101904412987	0.00141997895594	0.00717999395399	0.00426212174694	0.00939057737525	0.000608772056031	0.00012758166136	0	0	0	0.000990239990245	0.0130188124371	0.00429961995693	0.00690528565549	0.00253780708488	0.0121100743612	0.00232223290289	0.00207023929637	0	0.00186353276659	0	0.00195156229428	0.00171810383835	0.00213796809799	0.00155744931453	0.000187446619994	0.00726075378681	9.00561506613e-05	0.00468261657075	0.00172779752935	0.00107946183476	0.000467254061382	0.000326973272522	0.0013876273728	0	0.000657381183064	0.00285013421431	0.0012540067902	0	0.000295410993615	0.0171212145961	0.00542863946196	0.00219841732002	0.000377990927434	0.00787310385013	0.00319594978163	0.00291381672689	0.00103578143655	0.00121830713071	0.00906803733233	0	0	0.00181270190453	0	0.00176715063851	0.00585808478777	0.000479111798528	0.00179796423564	0.0276960150661	0.00184074872853	0.00318803142589	0.00437742054075	0	0.0019357299074	0.00434797938792	0.00406092157669	0.00112298897098	0.0101220901002	0	0.00278563476671	0.000431042770807	0.000751342497683	0.00219100160621	0.00332990232048	0	0.000773340834736	0.0061724016789	0.000174692021897	0	0.0108674327884	0	0.000520809496394	0.000630871654332	0.00299561354664	0.00307973670269	0.000874546578261	0.000376847115681	0.00108635741551	0.0011617583881	0.00752354721857	0.00130558758562	0.00174622861184	0.00426411850592	0.000873601085204	0.00610934739028	0	0.0014355477493	0	0	0.00301897303893	0.00789959802412	0.000562683454295	0.00695795693082	0.00365992961755	0.0189883112124	0	0.00135078860303	0.000180812309822	0.000374827517684	0	0.00102835238741	0.00125370804386	0.00152968445063	0	0.00446085831005	0.0133687823522	0.000757064975523	0.000624885828826	0.000536530488607	0.000923514936147	0.002799806538	0.000528830115513	0.00470777545459	0	0.00177730957785	0.000395353783515	0.000842537933726	0	0.00137895622276	0.000421695056436	0.00459016392411	0.000816871165452	0.000215756746361	0.00196258541677	0	0	0.00198126221975	0	0.00337590271248	0.000479336795737	0.000608092025636	0.000272235512026	0.000434761296798	0	0.00167330404081	0	0	0.00135466331964	0.00364417844552	0.00375736360012	0	0	0.000525378660779	0	0	0	0	0.000781341130957	0.00277592689119	0.00228952556766	0.000793799161201
Prosthecochloris aestuarii	0	0	0	0	0	0	0	0	0	0.00146247871937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000821819859615	0	0	0	0	0	0	0	0	0.000436270587569	0	0	0	0	0.00127675306702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000436316463045	0	0	0	0	0	0.000955002587691	0	0	0	0	0	0	0	0	0.00047123443769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000422891753392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000685868429518	0	0	0.000322427479116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000583989479313	0	0	0	0
Proteus mirabilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000900484855073	0	0	0.000912411268204	0	0	0	0	0	0	0	0	0	0	0	0.000250293021645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00497828479831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121456187692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0129859363111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00432045160337	0	0.00631639751107	0.00245904332985	0	0	0	0.00584291327113	0	0	0.00122210790288	0	0	0	0.00488575208828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00868847745796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.71432818643e-05	0	0	0	0.000657998037343	0	0	0	0	0.000201545292425	0	0	0	0	0.000204602791541	0.000220786486619	0	0	0	0	0	0.00549069377696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000148252714123	0	8.17534753991e-05	0	0	0	0.000158244435735	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000267756906512	0.0157595303114	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000451398586105	0	0	0.00667380059945	0	0.00168648369945	0.000747650923434	0	0	0	0	0	0	0.000824708746911	0	0	0	0	0	0	0	0	0	0	0	0.0058697608239	0	0	0	0	0	0	0	0	0.0035361298518	0	0	0	0	0	0	0	0
Prototheca wickerhamii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0290125067118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Providencia alcalifaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000738749304168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000309644367245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000732682918701	0	0	0.000500419643923	0	0	0	0.00148630391295	0.000145412473863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.70934250484e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000239680103915	0	0	0	0	0	0	0	0	0	0	0	0	0.000280014988089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Providencia stuartii	0	0.000352750194241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00076474607402	0	0	0	0	0	0	0	0	0.000101342868024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000147672282787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000435862532125	0	0	0	0.000297413129769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000587510098586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000146943846276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000376379571591	0	0	0	0	0	0	0.000171230664881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudanabaena sp. PCC 7367	0.000466054588866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000799637702021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000230847809784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000441178338025	0	0	0	0	0	0	0	0	0	0	0.000973562827804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudendoclonium akinetum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0535638608522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0810705337707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012501999801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudoalteromonas atlantica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000351672197587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudoalteromonas haloplanktis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00169742031564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000354187321495	0	0	0.000617685768245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudoalteromonas sp. SM9913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000316947401431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000180669546179	0	0	0	0	0	0	0	0	0	0	8.00673052787e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000184118727345	0.000320933869774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000239185923764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025974482685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
