genus	ERR688358	ERR688359	ERR688360	ERR688361	ERR688362	ERR688363	ERR688364	ERR688365	ERR688366	ERR688367	ERR688368	ERR688369	ERR688370	ERR688371	ERR688372	ERR688373	ERR688374	ERR688375	ERR688376	ERR688377	ERR688378	ERR688379	ERR688380	ERR688381	ERR688382	ERR688383	ERR688384	ERR688385	ERR688386	ERR688387	ERR688388	ERR688389	ERR688390	ERR688391	ERR688392	ERR688393	ERR688394	ERR688395	ERR688396	ERR688397	ERR688398	ERR688399	ERR688400	ERR688401	ERR688402	ERR688403	ERR688404	ERR688405	ERR688406	ERR688407	ERR688408	ERR688409	ERR688410	ERR688411	ERR688412	ERR688413	ERR688414	ERR688415	ERR688416	ERR688417	ERR688418	ERR688419	ERR688420	ERR688421	ERR688422	ERR688423	ERR688424	ERR688425	ERR688426	ERR688427	ERR688428	ERR688429	ERR688430	ERR688431	ERR688432	ERR688433	ERR688434	ERR688435	ERR688436	ERR688437	ERR688438	ERR688439	ERR688440	ERR688441	ERR688442	ERR688443	ERR688444	ERR688445	ERR688446	ERR688447	ERR688448	ERR688449	ERR688450	ERR688451	ERR688452	ERR688453	ERR688454	ERR688455	ERR688456	ERR688457	ERR688458	ERR688459	ERR688460	ERR688461	ERR688462	ERR688463	ERR688464	ERR688465	ERR688466	ERR688467	ERR688468	ERR688469	ERR688470	ERR688471	ERR688472	ERR688473	ERR688474	ERR688475	ERR688476	ERR688477	ERR688478	ERR688479	ERR688480	ERR688481	ERR688482	ERR688483	ERR688484	ERR688485	ERR688486	ERR688487	ERR688488	ERR688489	ERR688490	ERR688491	ERR688492	ERR688493	ERR688494	ERR688495	ERR688496	ERR688497	ERR688498	ERR688499	ERR688500	ERR688501	ERR688502	ERR688503	ERR688504	ERR688506	ERR688507	ERR688508	ERR688509	ERR688510	ERR688511	ERR688512	ERR688513	ERR688514	ERR688515	ERR688516	ERR688517	ERR688518	ERR688519	ERR688520	ERR688521	ERR688522	ERR688523	ERR688524	ERR688525	ERR688526	ERR688527	ERR688528	ERR688529	ERR688530	ERR688531	ERR688532	ERR688533	ERR688534	ERR688535	ERR688536	ERR688537	ERR688538	ERR688539	ERR688540	ERR688541	ERR688542	ERR688543	ERR688544	ERR688545	ERR688546	ERR688547	ERR688548	ERR688549	ERR688550	ERR688551	ERR688552	ERR688553	ERR688554	ERR688555	ERR688556	ERR688557	ERR688558	ERR688559	ERR688560	ERR688561	ERR688562	ERR688563	ERR688564	ERR688565	ERR688566	ERR688567	ERR688568	ERR688569	ERR688570	ERR688571	ERR688572	ERR688573	ERR688574	ERR688575	ERR688576	ERR688577	ERR688578	ERR688580	ERR688581	ERR688582	ERR688583	ERR688584	ERR688585	ERR688586	ERR688588	ERR688589	ERR688590	ERR688591	ERR688592	ERR688593	ERR688594	ERR688595	ERR688596	ERR688597	ERR688598	ERR688599	ERR688600	ERR688601	ERR688602	ERR688603	ERR688604	ERR688605	ERR688606	ERR688607	ERR688608	ERR688609	ERR688610	ERR688611	ERR688612	ERR688613	ERR688614	ERR688615	ERR688616	ERR688617	ERR688618	ERR688619	ERR688620	ERR688621	ERR688622	ERR688623	ERR688624	ERR688625	ERR688626	ERR688627	ERR688628	ERR688629	ERR688630	ERR688631	ERR688632	ERR688633	ERR688634	ERR688635	ERR688636	ERR688637	ERR688638	ERR688639	ERR688640	ERR688641	ERR688642	ERR688643	ERR688644	ERR688645	ERR688646	ERR688647	ERR688648	ERR688649	ERR688650	ERR688651	ERR710415	ERR710416	ERR710417	ERR710418	ERR710419	ERR710420	ERR710421	ERR710422	ERR710423	ERR710424	ERR710425	ERR710426	ERR710427	ERR710428	ERR710429	ERR710430	ERR710431	ERR710432
Trichoderma	0	0	0	0	0	0	0	0	0	0.000112971058291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.55488657392e-05	0	0	0.000110838263284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98791919769e-05	0	5.36806444117e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.75791753187e-05	0.000177059290634	0	0	0	0	0	6.47059599713e-05	0	0	0	0	0	0	2.00101789726e-05	0	0	0	0	4.81488092809e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.58311436159e-05	0	0	0	0	0	0	0	0	0	0	8.13193283117e-05	0	4.29944101125e-05	0	0	0	0	8.07805140532e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83474731174e-05	3.26371920138e-05	0	0	0	2.65034508275e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.81855468425e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.51110218798e-05	0	0	0	0
Trichodesmium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000260848924381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018526567381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000409551274618	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000463595976851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trichophyton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.96817312529e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000104418274227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0220323368245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tropheryma	0	0	0	0	0	0	0.00084888914668	0	0	0.00407451583149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000449360207381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00177124214662	0	0.00134547638968	0	0	0.00293274282696	0	0	0	0	0	0	0	0	0	0.00923474428635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00272020126356	0	0	0	0	0.000949051140523	0	0	0	0.0023681932187	0	0	0.00224059608878	0	0	0	0.000931289881849	0	0	0.000787832648829	0	0	0	0	0.00115702408148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00070783277451	0.0015571672048	0	0.00110048282383	0	0.000878617841042	0	0	0	0	0	0	0.000907702218593	0.00143748079878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00065077324038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00381984923437	0	0	0	0.00117712233175	0	0.0011781909175	0.000591918284652	0.00191179460686	0	0	0	0	0	0	0	0	0	0.000923214334506	0.00957734483102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000803750024976	0	0	0	0	0	0	0.0047582401259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Truepera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00051627064781	0	0	0	0	0	0	0.000322844741658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00147700124772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00113529784709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000512772179492	0	0	0	0	0	0	0	0	0	0	0	0	0.000726739370291	0	0	0	0.00250233979563	0	0	0	0	0	0	0	0	0	0	0.000815730129316	0	0.00101467807729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000251319748165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000312532048215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000317028059962	0	0	0	0	0	0.00018617440719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000336495094607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000191291599678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000419902581629
Tsukamurella	0	0	0.000757850031836	0	0	0	0.000350922833058	0	0	0.00421091683324	0	0	0	0	0	0	0	0	0	0	0.0031115233539	0	0	0	0.000411318885883	0.000234970357552	0	0	0	0	0.00104206654198	0	0	0.000185051002855	0	0	0	0.00244875253721	0	0	0	0	0.000872101479469	0	0	0	0	0	0	0	0.000334875192775	0.000886854773438	0	0.00134282802044	0.000738514035688	0	0	0	0	0.000262577010968	0.000346207981414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000211931516352	0	0.00073523134533	0.000351103300351	0	0	0	0	0	0	0	0	0	0.00146595514607	9.73647842332e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000477898084847	0	0.00690369386899	0.000738495133593	0	0	0	0	0	0	0.00109365905856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000482373840127	0	0	0.000287214867317	0	0	0.00048074359133	0.00044751921818	0	0	0	0	0	0.00023843798129	0.000762478718053	0	0	0	0	0	0	0	0	0.000478302932931	0.000467752625825	0	0	0	0	7.21663737703e-05	0	0	0	0	0	0.000539674141476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000320517286494	0	0	0.000297120558288	0	0	0	0	0	0	0	0	0	0	0	0	0.000202066335461	0	0	0	0	0	0	0.000357486947071	0	0	0.000112470519767	0	0	0	0	0	0	0	0	0	0	0	0	7.48217222805e-05	0	0	0	0	0	0	0	0	0.00047041600139	0	0	0	0	0	0	0	0	0	0	0	8.66749115148e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00126228502289	0	0	0.000503726243937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00467780577211	0	0	0	0	0	0	0	0	0	0
Turneriella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137849610067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified	0.1924079806508	0.17502273442727	0.176162598502533	0.098824793496507	0.165330803727473	0.065706377996525	0.06253782088452	0.077090217300088	0.0136658658021	0.2821680962783	0.4394933227616	0.222514914019	0.10290334837531	0.090279072414893	0.062406973096391	0.157424035969119	0.18355991767699	0.044145458042065	0.11952773364097	4.64626798568357	0.05809314432157	0.118336665654961	0.222006077191265	0.254991370284041	0.1543405929928	0.035038198195463	0.2509446102649	0.04413042144758	0.068243565197643	0.07646960047749	0.109794697925137	0.192306418075084	0.020630233130531	0.103548964192764	0.067749307390301	0.45262572124291	0.224753637863365	0.075000855750165	1.0664321775276	0.630884552176	0.06351388697	0.053481581349291	0.06821753041296	0.144955480872868	1.42423070662472	0.019072647112816	0.143406665821968	0.087794994880059	0.058867282598141	0.117581000144309	0.624448924886734	1.16499644481145	0.0703413697608	0.1664121958608	0.270343944096182	0.259768032348957	0.123088552250773	0.01225696143659	0.069321275453447	0.173222850355745	0.073910705262244	0.0762075869317	0.057600881496816	0.02420327048923	0.03860138322868	0.3143695803527	0.090625877929449	0.067987136339789	0.107636507532724	0.089378007378719	0.078575239025436	0.14926794955205	0.0859519015403	0.192261983571715	0.311037941031869	0.19614723409993	0.313904840124	0.248520961993132	0.213850143396967	0.24129140580378	0.042917587836161	0.07828467376874	0.063099061853178	0.026835959211916	0.018741286176561	0.911676499802639	0.013274500141605	0.038558519611306	0.24515111703417	0.04802025865446	0.062258521061174	0.087322511687149	0.159235809765709	0.530871666535363	0.91093585151893	0.492219229124618	0.22549167667251	0.032493021191394	0.0250448958843	0.219231754451	0.053030913794896	0.102348806738189	0.03042371450433	0.098718553378529	1.78276445721227	0.269979422692528	0.10907503116865	0.234000614988752	0.122757799424259	0.110272739437596	0.03068667185797	0.23236694137872	0.047838114776861	0.257475443442022	0.1362912872992	0.198625242871048	0.072710276093839	0.2695183296932	0.233188753599757	0.152916010551243	0.239014051085052	0.078097323252582	0.17245768931711	0.1376265730744	0.88099755098171	0.2783640231843	1.49371303186942	0.046676657998842	0.12932238017548	0.12683606331548	0.081694631208931	0.113745066527801	0.254746388611947	0.537763929813273	0.14281181397999	0.277695583498985	1.44735633573121	0.095814485911411	0.24044475649409	0.71260054215	1.3870936891721	0.1910661559913	0.057501116307283	0.17050761514	0.28902729210049	0.288305430572429	0.30652940135001	0.396778658550846	0.202315910444786	0.139212591777733	0.15472245835838	0.086775283983702	0.13165591744429	0.106749142492725	0.030234933313213	0.358254386742548	0.246164162453063	0.1039844372505	0.1046302303898	0.100847306599436	0.120783538839044	0.23442272936899	0.202578457021208	0.075323971806775	0.165193878100018	4.6732598909326	0.05090949967291	0.096539685738434	0.245694098128576	0.466402404917867	0.268190860207568	0.035492565689455	0.2558965938378	0.048933817463194	0.05528517887875	0.072153064065989	0.105534230265322	0.305714272222316	0.017218593444243	0.145461749685412	0.064805872021134	0.233195525659265	0.237301745063904	0.134968999399419	1.26377604059651	0.914655661792506	0.0843687873973	0.026471254198639	0.229303562890341	0.047681126651287	1.03056870331129	0.021170072350307	0.189669545582785	0.202321891244407	0.089653779135735	0.220169639293258	0.93316413855171	1.8101025311965	0.0606938372431	0.185733126746549	0.253723734554845	0.108647497688621	0.086107743618945	0.02291793925052	0.053113817479896	0.256829420164226	0.155879133944731	0.0808971774812	0.068432384665831	0.110750254410144	0.035627997257183	0.37835578456403	0.071173769121662	0.070023851634678	0.144050151576503	0.152159571497761	0.044171396345078	0.18545952218169	0.13931845088877	0.176076557307964	0.339060429567424	0.447265779608244	0.275603905223819	0.2761855551359	0.128617094184771	0.03008998975003	0.065710531293576	0.039630490939604	0.018563490066179	1.06410050026422	0.031080507057562	0.031022406930515	0.30214561275	0.0514134059098561	0.09398977942037	0.0673701632768663	0.170730279182951	0.794766782768398	1.41280825736313	0.548884059005747	0.266726881645433	0.080966119745943	0.13056341638073	0.123322164045715	0.041856698663932	0.09896450453979	0.042528901451531	0.100525466741478	2.18844660998261	0.291833024333498	0.24573325787281	0.091226666723726	0.210974534436685	0.091301256955328	0.103012398359676	0.23160237069294	0.02369239586222	0.129464752493575	0.144430429130268	0.18485460880598	0.027873382866806	0.03495188805942	0.277743419809442	0.23105316593469	0.220229098887387	0.16280968316155	0.176006005444289	0.097474420674772	0.983555647644316	0.298649446974269	1.44857726171294	0.093171701160546	0.167964105480816	0.198675688519909	0.130700147692316	0.100874130058733	0.39325944333635	0.908487535775889	0.235776585055202	0.594573039204306	1.24534349125066	0.2038713093506	0.34561043000012	0.792949475016716	1.44061334557556	0.191269670732679	0.132649673065034	0.145984747087634	0.13303843538006	0.223323210967267	0.267485271738571	0.1318245047691	0.28180763535927	1.0128966723	0.09263931115615	0.19836435434645	0.044391630730568	0.59164642703474	0.070828698170779	0.194886943956643	0.121039578005105	0.245607090164357	1.20137449789136	0.0740682429116	0.20054948214004	0.142910571470767	0.610749362667472	0.128309505455093	0.176778217841847
Ureaplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00166646786485	0	0.00106764732736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000616536788165	0	0	0	0	0	0	0	0.00354706740097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00240286886719	0	0	0	0	0	0	0	0	0	0	0	0.00083386657612	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00132354674178	0	0	0	0	0	0	0	0.00112697720243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00588530910681	0	0.000933512833078	0	0	0	0.000800429505446	0	0	0	0	0	0	0.000997632947187	0	0	0	0	0	0	0	0.00239617539146	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000774105808103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00152207156253	0	0.00308495223815	0	0.000280865205486	0	0	0	0	0	0	0	0	0.00103513343109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000689068990473	0	0	0	0.00102716102891	0	0	0	0	0	0	0	0	0	0	0.0015290659435	0.000861475257027	0	0.00210245764275	0	0	0	0.00108257048949	0.00124639190193	0	0	0	0.0020242970946	0	0	0	0	0	0	0	0.000861972572148	0	0	0	0.00149311340249	0	0	0	0	0	0	0	0	0.00155946464829	0	0	0	0	0	0	0	0.00129022945368	0	0	0	0	0.000951155495893	0	0	0	0	0.00687993381569	0	0	0	0	0.00479146163496	0	0	0	0	0	0	0	0	0.00308198358733	0	0.00180619704831	0.00156556201224
Ustilago	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.08776924585e-05	3.74957249969e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000532149943718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.01611940235e-05	0	0	0	0	0	0	0	0	1.45683223166e-05	0	0	0.000139973936806	0	0	0	0	0	0	0	0	0	0	4.59185934746e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.65791674441e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.18772997322e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.71320599509e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000172398860028	0	0	4.72608181887e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Variovorax	0	0.000711220547499	0.000837641372754	0	0	0	0	0	0	0.0022340492764	0	0	0	0	0	0	0.000251028947119	0	0	0.002749813262528	0	0	0	0	0.00190942580629	0	0	0	0	0	0	0	0	0.000490882479274	0	0.000738974955127	0	0	0	0	0.000440662897963	0	0.00233150844528	0	0	0	0.00147040328023	0	0.000734875191335	0.000119258702839	0.000222079808189	0.000196045713175	0	0	0	0	0	0	0	0	0.000918381579346	0	0	0	0	0	0	0	0	0.000907191363104	0.00028327925681	0	0.00120275542282	0	0.001581305382389	0.000140547020251	0.000460771105663	0	0.000240127089152	0	0	0	0	0	0	0.000269975987352	0	0.000105309894848	0.00291654065166	0	0	9.92464011155e-05	0.000247496984598	0.000138070581749	0	0	0	0	0	0	0	0	0	0	0.00125194380839	0.000350771375534	0.00019048146956	0	0.000171341676045	0	0	0.000457020636128	0.000323038508459	0.000273692834753	0.000292930987984	0	0	0	0	0.00031692856714	0.000406043075381	0	0	0	0.000328854869715	0.00305931015427	0	0	0.000596999196466	0.000362641962124	0.000503482188462	0	0	0	0	0	0	0.000587139289716	0	0	0.00287001426111	0	0	0.000186435147016	0	0	0	0	0	0.000249260902577	0	0	0	0	0.000456036554273	0	0	0	0.001027130012216	0.000127844305676	0	0.00023507354263	0	0	0	0	0	0.000163560825123	0	0	0	0	0	0	0	0	0.000183932556714	0	0	0	0	0	0	0	0	0	0.000178303603844	0	0.000265185127377	0	0	0	0.000402030815062	0	0.000212558048615	0.000158672893089	0	0	7.06601198978e-05	0	0	0	0	0	0	0	0.00042897489789	0	9.57606388556e-05	0	0	0	0	0	0	0	0	0.00118537643798	0.000550267339834	0	0	0.000637664603349	0	0	7.87966132891e-05	0.000183990998749	0	0	0	0.000132972630816	0	8.99808780623e-05	0.00112330816439	4.96196615663e-05	6.61511579416e-05	0	0	0	0	0.000356676464819	0.000197947464394	0	0	0.000544353448127	0.000418883213168	0	0	0.000140145743441	0	0.00114931082865	0	0	0	0.000252954157876	5.92788338467e-05	0	9.57006380904e-05	0.000732517862481	0	0	0	0	0	0	0	0	0.000839063378626	0.000157194023928	0	0	0	0	0.000233989624114	0.000201882773109	0.000143410705047	0	0	0	0.000680166305122	0.000333700544739	0	0.000501085613597	0	0.000532053874397	0.000208672617465	0	0	0	0.000155257530799	0	0.000222005757623	0.0017813037558	0	0	0	0	0	0	0	0	0.00055334492937	0	0.000167083335704	0.000251516393348	0	0.000205733114608	0	0	0
Vaucheria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0534845502558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.322712555639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0278607073634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00538604602356	0	0	0	0	0	0	0	0	0	0	0	0	0.00352929514006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124959777602	0.0128906606663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0201981783396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.237225979562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206222373269	0	0	0	0	0
