genus	ERR688358	ERR688359	ERR688360	ERR688361	ERR688362	ERR688363	ERR688364	ERR688365	ERR688366	ERR688367	ERR688368	ERR688369	ERR688370	ERR688371	ERR688372	ERR688373	ERR688374	ERR688375	ERR688376	ERR688377	ERR688378	ERR688379	ERR688380	ERR688381	ERR688382	ERR688383	ERR688384	ERR688385	ERR688386	ERR688387	ERR688388	ERR688389	ERR688390	ERR688391	ERR688392	ERR688393	ERR688394	ERR688395	ERR688396	ERR688397	ERR688398	ERR688399	ERR688400	ERR688401	ERR688402	ERR688403	ERR688404	ERR688405	ERR688406	ERR688407	ERR688408	ERR688409	ERR688410	ERR688411	ERR688412	ERR688413	ERR688414	ERR688415	ERR688416	ERR688417	ERR688418	ERR688419	ERR688420	ERR688421	ERR688422	ERR688423	ERR688424	ERR688425	ERR688426	ERR688427	ERR688428	ERR688429	ERR688430	ERR688431	ERR688432	ERR688433	ERR688434	ERR688435	ERR688436	ERR688437	ERR688438	ERR688439	ERR688440	ERR688441	ERR688442	ERR688443	ERR688444	ERR688445	ERR688446	ERR688447	ERR688448	ERR688449	ERR688450	ERR688451	ERR688452	ERR688453	ERR688454	ERR688455	ERR688456	ERR688457	ERR688458	ERR688459	ERR688460	ERR688461	ERR688462	ERR688463	ERR688464	ERR688465	ERR688466	ERR688467	ERR688468	ERR688469	ERR688470	ERR688471	ERR688472	ERR688473	ERR688474	ERR688475	ERR688476	ERR688477	ERR688478	ERR688479	ERR688480	ERR688481	ERR688482	ERR688483	ERR688484	ERR688485	ERR688486	ERR688487	ERR688488	ERR688489	ERR688490	ERR688491	ERR688492	ERR688493	ERR688494	ERR688495	ERR688496	ERR688497	ERR688498	ERR688499	ERR688500	ERR688501	ERR688502	ERR688503	ERR688504	ERR688506	ERR688507	ERR688508	ERR688509	ERR688510	ERR688511	ERR688512	ERR688513	ERR688514	ERR688515	ERR688516	ERR688517	ERR688518	ERR688519	ERR688520	ERR688521	ERR688522	ERR688523	ERR688524	ERR688525	ERR688526	ERR688527	ERR688528	ERR688529	ERR688530	ERR688531	ERR688532	ERR688533	ERR688534	ERR688535	ERR688536	ERR688537	ERR688538	ERR688539	ERR688540	ERR688541	ERR688542	ERR688543	ERR688544	ERR688545	ERR688546	ERR688547	ERR688548	ERR688549	ERR688550	ERR688551	ERR688552	ERR688553	ERR688554	ERR688555	ERR688556	ERR688557	ERR688558	ERR688559	ERR688560	ERR688561	ERR688562	ERR688563	ERR688564	ERR688565	ERR688566	ERR688567	ERR688568	ERR688569	ERR688570	ERR688571	ERR688572	ERR688573	ERR688574	ERR688575	ERR688576	ERR688577	ERR688578	ERR688580	ERR688581	ERR688582	ERR688583	ERR688584	ERR688585	ERR688586	ERR688588	ERR688589	ERR688590	ERR688591	ERR688592	ERR688593	ERR688594	ERR688595	ERR688596	ERR688597	ERR688598	ERR688599	ERR688600	ERR688601	ERR688602	ERR688603	ERR688604	ERR688605	ERR688606	ERR688607	ERR688608	ERR688609	ERR688610	ERR688611	ERR688612	ERR688613	ERR688614	ERR688615	ERR688616	ERR688617	ERR688618	ERR688619	ERR688620	ERR688621	ERR688622	ERR688623	ERR688624	ERR688625	ERR688626	ERR688627	ERR688628	ERR688629	ERR688630	ERR688631	ERR688632	ERR688633	ERR688634	ERR688635	ERR688636	ERR688637	ERR688638	ERR688639	ERR688640	ERR688641	ERR688642	ERR688643	ERR688644	ERR688645	ERR688646	ERR688647	ERR688648	ERR688649	ERR688650	ERR688651	ERR710415	ERR710416	ERR710417	ERR710418	ERR710419	ERR710420	ERR710421	ERR710422	ERR710423	ERR710424	ERR710425	ERR710426	ERR710427	ERR710428	ERR710429	ERR710430	ERR710431	ERR710432
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	11.06458	11.30094	1.34252	0.88563	0.38714	0.41163	2.79662	0	0	0	0	0	0	0.01314	9.66702	0	0	0.69967	0	0	0	0	0	0.82534	4.43615	0	0	2.63743	0	1.37794	8.96945	9.79091	0	0.11524	0	0.50865	1.41342	1.57784	0	0.51636	0	0.49292	0.03412	0.20127	0.33518	0	0.42557	7.64765	0	7.18288	1.56306	16.57333	0.38186	0	0.59212	2.19807	2.88504	0.21231	2.43685	0.09045	0.21145	1.74057	0	0.40506	0.9548	4.6385	0.17026	0	0	0	0	0	0.97538	0	0	0	2.3824	0	0.23164	0	0.72666	0	0	0	0.49471	18.75193	1.4774	0.1724	0	0.22373	0	1.12889	0	4.25363	8.22387	2.05676	0	4.82109	2.87314	0.07785	0.08276	0	3.92044	2.096	0.35019	0	1.0019	0.28173	0	0	0.77608	0	1.16185	1.71745	0	0	2.16364	0.20909	0.44463	1.9205	0	0	0	0	3.14682	0.55697	0.07911	0.80193	0	0.49851	0.2827	6.99716	0.99744	0.11252	0	6.07593	0	0	0	0	0	0	0	0.10416	3.84395	0	0.10671	14.01388	2.01835	1.68632	0.73902	0.71904	4.16913	0	0.47447	0.13827	0	0.14315	0	0.22001	9.83132	0	0.1692	1.23426	0.24332	0	0	0.14583	0	1.58225	6.93527	0.16273	0.67271	4.41263	0.34944	1.95668	13.79628	10.53029	0	0.43469	0	0.8104	2.20699	2.00647	0	1.17372	0.3595	0.63256	0.63533	0.38236	0.38157	0	0.88865	12.56375	0	11.59248	2.34379	19.18032	0.67996	0	1.15022	4.46283	4.12543	0.31431	2.82625	0.21545	0.54597	2.00808	0	2.13576	2.34587	6.41378	1.07804	0	0.16828	0	0	0	0.85283	0	0	4.31523	0	0.30421	0	1.85227	0.88745	0	0.69403	20.24869	2.58892	0.88062	0.40578	0.58536	0.1722	1.5197	0.10146	4.89774	12.65526	4.27635	0.72039	4.60087	3.53899	0.61214	0.27802	0	4.91957	3.24215	1.01653	0	2.24394	1.14482	0	0	1.3725	0	1.9214	2.25735	0.18317	0	2.19902	0.7153	0.68713	2.6398	0.45473	0	0	0.23347	3.6852	0.68241	0.15102	1.4477	0	1.11152	0.93949	8.75813	1.87887	0.26712	0	9.40435	0	0	0.02456	0	0	0	0.09523	0.89759	4.81482	0	0.42059	0	0	0	0.1353	0	0	0.49253	0	0	0	0.03606	1.76861	0.89886	0.25543	1.10166	0.63264	0.45303	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Butyricicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.99578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.71564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridiaceae_noname	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42589	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	0	0	0	0	0	0	0	2.22996	0	0	0	0	0	0	0	0.02147	0	0	0	0	0	0	0	0	0	0	6.92235	0	0.84237	0	0	0	0	0	0	0	1.55345	0	6.04008	0	0.37984	0	0	0	17.562	0	0	0	0	0	0	0	0.01657	0	0	0	0	0	0	0	0	0	0.50545	1.2861	0	0	4.45692	0	0	0.27873	0	0	0	0	0.19007	0	1.41555	0	0.16657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38905	0	0	0	0	0	0	0.46802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33317	0.28833	0.1361	0	0	0	2.09968	0	23.69175	0	0	0	0	0	0	0	0	0	5.36596	0	0	1.09444	3.41433	0	0	0	0.01698	0	3.75313	0	0	0	0	0	0	3.6409	0.12734	0	0	0	0	0	0	0.14517	0	0	0	0	0	0	0	0	0	0	5.77421	0	1.14191	0	0	0	0	0	0	0	1.40853	0	6.68505	0	0.83897	0.02057	0	0	16.91772	0	0	0.10433	0	0	0	0	0.1395	0	0	0.01289	0	0	0	0	0	0	1.08465	0.89816	0	0	7.66045	0	0.07088	1.12336	0	0	0	0	0	1.95525	0	0.649	0	0	0	0	0	0.14178	0	0	0	0	0	0	0	0	0	0.52778	0	0	0	0	0	0.03408	0.25034	0	0.02665	0	0	0	0	0.04602	0	0	0	0	0	0	0	0	0.51581	1.01831	0.55279	6.3394	0	0	1.60293	0	25.00591	0.05162	0	0	0	0	0	0	0	0.13508	5.80319	0	0	1.53281	4.15707	0	0.04388	0	0.10195	0.02642	5.82908	0	0	1.36193	0	0	0	0.91802	0	0.54057	0	0.00869	2.50067	0	0	0	0.971	8.50421	0.65097
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified	0	0	0	0	0	0.05088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Anaerococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Parvimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0348	0	0	0	0	0	0	0	0	0	0	0.18304	0.01444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname	0	0.96485	0	0	0	0	0	0	0	0	0	0.22392	0	0	0	0	0	0	0	2.12278	0	0	0	20.20703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13832	0	0	0	0	0	0	0	0	0	0.68104	0	0	0	0	0	0	0	2.18393	0	0	0	21.25798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.80581	0	0	0	0	0	0	0	0	9.14174	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05946	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18213	0	0	0	0	0	0.04453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Anaerofustis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	2.01001	5.49518	14.81887	8.75306	9.24302	0	7.18154	2.05059	2.50175	9.5015	23.34729	12.57499	1.3178	18.91662	19.4559	0.09403	9.9236	5.25892	10.80437	4.50274	6.67246	17.28877	8.53089	6.24513	17.9743	16.82112	0	0.88099	17.0162	0.39743	34.38018	13.48689	5.49619	19.60882	10.49352	3.79834	0.92434	20.88729	1.17656	15.85636	3.61054	12.73875	6.81868	2.96987	0	15.62764	12.06938	9.87972	26.3583	3.01326	10.16301	11.75409	22.55387	2.80204	8.94916	0.02824	0	2.2555	0.50058	4.39818	6.18879	12.72217	3.39777	9.00679	3.48828	5.24104	4.11634	7.58402	7.42732	0.61964	11.64367	2.41945	1.11716	8.59057	5.87627	0.98166	1.13779	1.01406	0.68217	12.69182	4.97063	6.50314	14.15534	15.01304	9.0216	16.57259	4.23825	3.81137	14.91514	3.78838	4.70542	3.36067	21.1204	7.98583	15.72051	8.32983	17.24046	12.21839	12.83269	2.6818	5.64417	0.5248	13.6131	5.3361	9.36869	5.75095	11.33955	4.98614	6.21423	29.47051	3.4302	18.07191	4.34495	13.22076	22.08615	22.81791	12.79692	9.87853	3.46509	1.97845	21.05788	1.77488	11.59276	2.70703	0.6769	3.10168	0	1.36143	16.24823	8.7524	3.27393	19.86155	4.13226	0	13.61998	5.86172	24.88228	6.13622	2.2612	0.74275	0	7.30317	14.68709	0	3.97342	4.36458	11.38808	6.09355	18.95603	10.63344	12.30038	0	9.79119	2.34263	4.77321	11.59731	20.07323	15.69051	1.81613	24.98999	17.71847	0.45373	14.39402	7.18533	12.58482	4.84941	9.54195	20.41293	10.12359	7.18631	19.387	20.22986	0	1.47313	19.90228	0.69256	37.92664	14.29831	5.70992	26.7451	13.65845	4.69431	1.24028	23.42333	3.65581	19.67325	4.88925	15.6566	8.16408	3.74891	0	16.90178	16.7105	14.62688	30.57731	4.04599	10.662	11.44193	28.63253	2.81879	9.43617	0	0	2.91843	0.41904	6.00342	7.30394	10.91856	5.70085	11.92145	5.18441	6.33311	7.70433	10.33399	12.27158	1.69845	14.69566	4.97696	1.78625	10.60721	2.11635	2.02896	1.72256	1.04759	14.64225	6.45298	6.96192	14.86014	9.23729	17.17059	6.17903	5.70467	18.22872	5.9896	6.9389	4.46867	27.2434	8.11835	17.61189	12.1927	22.41115	12.42759	14.01236	4.19371	7.73387	0.80853	14.05223	6.1713	7.28402	7.10962	17.99278	7.05772	7.4042	31.48629	4.48836	23.33415	5.84875	13.91382	26.15771	22.78766	14.99652	12.27648	3.72192	2.13428	24.28747	2.31172	12.6418	3.7886	0.96427	4.04335	0	1.99503	18.26472	11.86727	5.56392	23.07717	5.29644	0	17.7679	7.38508	28.37993	7.56381	2.84217	0.77841	0	8.1584	21.45462	0	5.4919	6.07588	14.29232	2.84561	0	10.70613	13.11986	5.52386	19.34765	13.90536	5.39782	2.15127	3.66359	0.06576	15.05191	13.64733	7.40107	19.90277	13.26603	7.79905	3.33939
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes	0.17202	0.02228	2.08759	0	0	0.20025	0	0.55552	0	0.97027	0	0	0	0	0.90824	0	0	0	0.04005	0	0	0.60786	0	0	0.66539	0	2.46395	0	0.53894	0	0	0.10764	0	0.01974	0.39296	0	0.25364	5.21512	0	0	0	0.17585	0	0.25627	1.40651	0.09155	0	0.246	0	0.06802	0	0	0.23176	0	0	0	42.64078	0	0.051	0.39754	0.19426	0	0	1.30433	0.04009	0	0	0	0	0	0	0	0	0.2601	0	0	0	0.31214	0	0.18637	0	0	0	1.2641	0	0.02544	0.28351	0.08591	0	0.41108	0	0.28948	1.10498	0.01323	0.8538	0.0262	0	0.25066	0.54838	0	0.02233	5.57138	0	0.03459	0.20204	0.27576	0.0316	0	0	0.18344	1.7423	0	0.49771	0	0.03603	0	0.15723	0.19748	0	0	0	0	0	0	0	0.08255	0	0	0	0	0	0.33343	0	0	0	0	0	0	0	0	1.50117	0	0	0	0	0	0	0.05165	1.68427	0	0.26173	0.18646	0	0.86977	0	1.10375	0.05108	0.06053	0.06894	0	1.26179	0	0.17027	0	0.14249	0	0.42376	1.0665	0	0.14785	0.82663	0.00763	2.87876	0.01399	0.28397	0	0.12887	0.11612	0	0.14087	0.7651	0	0.37471	6.22094	0.10239	0	0	0.17701	0.30076	0.51231	1.68767	0.09614	0.06978	0.47819	0	0.19781	0	0	0.27187	0	0	0	44.21825	0	0.02491	1.0977	0.13073	0.12666	0.14602	0.3344	0.13212	0.06664	0.02569	0	0.28966	0	0	0.10323	0	0.7165	0	0	0.27192	0	0.28874	0.04842	0	1.39728	0	0.26189	0.41065	0.18917	0.05036	0.53202	0	0.29629	1.47989	0.02699	0.72825	0.13034	0	0.35542	0.97727	0.07206	0.16836	7.65486	0.02354	0.13513	0.25405	0.3485	0.33184	0.06518	0.05246	0.61491	2.27582	0.10672	0.60658	0	0.14118	0.04429	0.28556	0.65636	0.14914	0	0	0	0	0.09687	0	0.36139	0	0	0	0	0.03133	0.61693	0	0	0.16629	0	0.01476	0	0	0	1.45541	0	0.31109	0	0.1822	0	0	0	0	1.7228	0	0	0	0.5788	0	0	0	0	1.4663	0	0	0	0.66087	0	0.02401
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	2.13975	4.2034	2.76084	1.44971	10.34089	19.86508	7.1863	20.35211	12.9095	5.60039	2.31873	0.99808	1.32486	5.3899	6.91843	1.10611	3.61003	5.40242	3.34629	0.09626	7.13149	6.61437	5.64018	3.42304	8.44719	1.5174	33.57505	0.57936	2.54253	1.27662	8.27572	34.23919	10.00747	10.96586	7.34406	1.58988	10.63189	6.54875	2.62748	1.61742	0.80639	2.80078	8.18907	6.92298	0	3.48375	4.71356	7.04945	10.60632	3.31585	5.24787	1.26241	1.69819	5.14948	2.31945	1.75126	20.73075	0.43223	68.17163	4.73387	1.21228	1.94548	0.53559	14.69563	0.76279	2.91981	17.54323	7.16277	2.55315	1.41437	1.28671	1.90502	0.51686	2.29256	6.68047	0.54021	2.99444	5.9222	0.8181	5.5907	4.01459	1.63381	9.55536	12.20893	0.1751	4.10354	3.88856	1.60222	2.14946	1.48186	2.44782	3.22669	6.55662	13.53973	4.27949	15.34065	3.75121	8.18012	20.71641	0.60121	0.89274	0.57577	20.79072	7.63264	15.35599	3.31052	3.54487	4.42155	4.7024	4.46924	9.45225	3.89184	3.13227	1.00275	0.65858	1.40088	6.76608	9.15334	3.48588	1.61564	4.0554	0.02381	0.94219	1.75431	8.92257	0.1761	3.53629	0.02594	1.64125	5.92137	1.82253	12.59827	1.4053	0	4.91799	10.67447	6.31428	1.38525	0.82166	1.66121	12.40721	2.64031	6.36495	5.57158	4.61673	1.50783	11.46238	5.62406	3.49576	2.34291	10.33837	23.61501	6.81713	30.31844	16.29436	6.45077	0.92719	1.87935	2.09496	6.50201	6.47034	0.90285	5.74174	10.54479	3.14102	2.44606	7.31206	3.24427	5.82589	1.79147	5.9387	2.45045	38.60238	0.29288	2.98822	1.84962	8.45384	24.70915	9.00067	15.78886	11.6289	2.30779	14.11808	8.90558	4.69839	0.72327	2.93162	3.70841	8.60121	5.97604	4.16317	4.76355	5.88753	10.01443	15.29129	3.11854	4.57635	1.91355	2.28716	2.17828	4.04756	3.3156	17.96648	0.92819	68.28809	3.63628	2.50889	3.15857	1.86229	12.29744	1.76658	3.27725	16.28258	5.70527	3.08958	2.48681	0.94347	1.05716	0.86339	1.70275	1.97765	1.54793	6.88411	0.46764	6.97604	3.85164	3.58519	7.93101	0.29147	3.99909	5.54782	2.94015	3.86965	2.84855	1.87072	5.43604	5.24565	14.69773	5.74778	13.60098	3.17623	8.96365	21.28047	0.80123	1.82646	0	20.05623	9.77402	22.3781	3.5233	4.66944	6.31228	5.12635	2.02986	10.10555	5.51848	3.24541	1.42275	2.22906	2.50498	6.08275	11.162	4.66287	2.32464	0.58421	1.1885	3.84871	3.07446	11.26982	0.69609	4.29323	0.39039	3.02284	4.38382	3.16353	13.91272	0.32322	0	3.42529	13.13629	5.63448	0.95912	1.91018	0.49706	15.12742	4.01938	7.21088	8.3025	6.44032	2.00928	11.14469	1.46379	0	15.79928	0.07063	1.75498	0.41726	2.89469	1.37741	0.25451	1.11751	0.99639	18.68283	1.83029	1.90449	1.56736	2.03807	2.19504	1.59418
